"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Z) mortality rates per time step of saving and per size class. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Age","Mpred","Mstar","Mnat","F","Z","Mfor","Dis","Age"
0.083333336,0.0,0.028946519,2.2046976E-7,12.772614,1.2135506E-4,0.0,0.0,1.1948751E-5,0.0
0.083333336,1.0,0.02066666,0.0,8.9648296E-4,0.009466201,0.0,0.0,0.0015531015,0.0
0.083333336,2.0,0.0010384085,0.0,9.41821E-4,0.010422272,0.0,0.0,0.0011612982,0.0
0.083333336,3.0,8.824657E-7,0.0,0.0010564039,0.009406118,0.0,0.0,2.0889068E-4,0.0
0.083333336,4.0,2.1706896E-9,0.0,0.0010162045,0.008993417,0.0,0.0,1.7472672E-4,0.0
0.083333336,5.0,0.0,0.0,9.224727E-4,0.008163693,0.0,0.0,1.5856956E-4,0.0
0.083333336,6.0,0.0,0.0,8.305499E-4,0.007348835,0.0,0.0,1.4274227E-4,0.0
0.083333336,7.0,0.0,0.0,7.871222E-4,0.0069626127,0.0,0.0,1.3523854E-4,0.0
0.083333336,8.0,0.0,0.0,7.6506386E-4,0.0067669754,0.0,0.0,1.3143991E-4,0.0
0.083333336,9.0,0.0,0.0,7.499516E-4,0.006630117,0.0,0.0,1.2878206E-4,0.0
0.083333336,10.0,0.0,0.0,6.5374747E-4,0.0056992834,0.0,0.0,1.10711284E-4,0.0
0.083333336,11.0,0.0,0.0,6.418611E-4,0.0056360853,0.0,0.0,1.0946331E-4,0.0
0.083333336,12.0,0.0,0.0,6.3052797E-4,0.0055281585,0.0,0.0,1.07396576E-4,0.0
0.083333336,13.0,0.0,0.0,2.2888413E-5,1.1310422E-5,0.0,0.0,2.4516774E-7,0.0
0.083333336,14.0,0.0,0.0,2.3460174E-5,3.4330307E-5,0.0,0.0,6.546298E-7,0.0
0.083333336,15.0,0.0,0.0,2.0295724E-5,3.616479E-5,0.0,0.0,6.8654265E-7,0.0
0.083333336,16.0,0.0,0.0,1.8655797E-5,6.0030878E-5,0.0,0.0,1.1477275E-6,0.0
0.083333336,17.0,0.0,0.0,1.6865379E-5,7.371307E-5,0.0,0.0,1.4076966E-6,0.0
0.083333336,18.0,0.0,0.0,1.8914912E-5,2.131503E-5,0.0,0.0,4.4882688E-7,0.0
0.083333336,19.0,0.0,0.0,1.9371148E-5,5.490199E-5,0.0,0.0,1.0201205E-6,0.0
0.083333336,20.0,0.0,0.0,1.5659656E-5,2.2677177E-5,0.0,0.0,4.7369778E-7,0.0
0.083333336,21.0,0.0,0.0,1.7689816E-5,4.3976273E-5,0.0,0.0,8.3294333E-7,0.0
