"Mean biomass (tons), excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
0.083333336,21852.645,7193.3906,23108.225,81650.43,6483.1143,3245.5234,21025.234,22800.121,11188.746,117435.16,52105.0,125695.414,143752.17,66427.4,25841.57,7468.74
0.16666667,22176.152,7997.586,23598.441,88432.39,5004.2153,3638.8435,21680.834,22502.045,11709.13,113091.73,54681.863,111611.14,122767.7,62624.227,23740.89,7552.2163
0.25,22470.666,8950.426,23917.613,95206.23,3858.4941,4061.653,21315.486,22410.947,12273.281,107328.55,55415.56,102142.71,118958.22,60481.15,20565.787,7639.4243
0.33333334,22682.479,10202.657,24216.645,101332.805,2976.2498,4513.0864,20849.451,22389.148,12830.474,104185.48,56512.16,98246.06,157472.02,60251.082,14922.3125,7731.6157
0.41666666,22526.223,11652.37,24460.766,106158.84,2490.4917,4994.502,20340.814,22231.557,14821.493,102021.85,59429.7,96461.93,181004.58,72623.65,10746.789,7832.947
0.5,21744.307,13015.149,24718.174,109048.945,2126.984,5498.6533,19825.955,22107.6,24586.545,99121.7,62772.836,102994.62,164164.05,7716752.0,11173.655,7944.603
0.5833333,21163.756,14030.087,25194.07,110136.234,1911.7194,6029.184,19532.35,21990.178,30385.762,94901.73,65231.336,383844.9,151796.81,1.2816683E7,11664.722,8012.8057
0.6666667,21217.96,14603.545,25923.977,110780.42,3428.8975,6584.832,22377.305,21733.342,31623.045,89391.32,65415.074,663851.25,138375.7,1.0244644E7,12108.868,8010.8433
0.75,21330.824,15087.168,27418.861,111414.02,9684.898,7162.8125,25709.855,21483.088,32495.916,83890.68,64274.176,904368.3,125141.71,8343017.5,12489.652,8010.6377
0.8333333,21626.86,15553.412,28163.025,112215.63,14723.629,7759.5986,30257.729,21304.89,33171.34,76535.33,63022.49,909187.3,112976.14,6867218.5,57328.934,8012.1836
0.9166667,21928.816,20841.94,29306.441,113149.82,15882.202,8375.902,29476.861,21058.754,33110.848,73514.336,61883.984,716777.0,165526.88,5624792.0,130045.07,8015.274
1.0,22253.97,24292.33,30113.234,114686.516,15429.793,9007.028,27866.115,20735.867,32793.19,71048.484,61865.434,563157.5,182598.16,4585271.5,155547.64,8044.0293
1.0833334,22473.193,25740.314,30168.83,113981.016,14724.564,9620.695,27043.092,20272.059,33112.555,68354.84,61747.555,428687.97,147739.22,3793495.8,157686.14,8129.057
1.1666666,22621.535,25462.975,29605.883,112864.16,15081.07,10228.065,25629.012,19856.865,33330.656,66665.3,61139.996,320412.62,115905.305,3197420.2,165303.98,8219.452
1.25,22756.54,25276.977,28969.791,111763.625,15238.372,10839.145,23869.15,19468.072,33953.99,64831.51,59495.145,245090.53,93157.83,2716318.2,166145.55,8316.38
1.3333334,22817.75,25857.04,28187.559,110637.06,14316.273,11453.094,22583.455,19021.387,34059.906,63170.64,57429.074,232116.17,106000.25,2351140.0,159594.4,8417.416
1.4166666,22488.645,26833.77,27390.377,109404.58,14221.117,12065.645,20401.94,18643.965,34037.023,61626.11,55195.83,273262.2,121605.28,2085293.0,143423.47,8522.345
1.5,21530.852,28846.766,26790.287,107849.23,14382.091,12667.704,19244.326,18342.777,35035.195,59894.445,53916.105,327901.25,101195.48,1886591.0,146356.89,8631.538
1.5833334,20777.104,29667.834,26260.55,105972.32,13580.619,13273.254,18234.4,17953.615,39000.258,57002.383,51495.742,431839.75,80934.73,1741504.6,150410.44,8710.612
