"Mean biomass (tons), excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
0.083333336,21852.041,5951.4844,22942.523,55465.96,6638.1226,1728.8176,21101.379,17451.81,13282.794,118001.695,21756.008,195105.72,276638.7,67080.22,24374.432,7460.7217
0.16666667,22166.281,6440.102,23383.246,62113.668,5406.827,1943.4384,21611.816,16999.182,13045.844,112486.336,20188.416,163463.48,232773.11,67450.13,22403.22,7533.3564
0.25,22490.016,6870.9556,23931.969,66479.97,4280.857,2156.1965,21199.033,16762.904,12891.338,105243.3,19302.56,141883.66,203351.8,67765.914,19423.523,7609.503
0.33333334,22707.977,7289.2314,24526.13,70280.01,3388.8616,2233.8542,20702.008,16573.496,12689.416,100244.305,18842.93,132929.61,186445.73,68610.945,14132.962,7690.2725
0.41666666,22545.025,7780.2617,25080.676,73584.875,2939.4548,2262.049,20273.57,17248.164,12451.823,97768.12,18794.303,128258.75,169108.78,79580.836,10196.138,7780.0654
0.5,21762.963,8246.569,25683.553,76000.22,2692.0156,2274.3694,19892.754,18462.22,12268.457,95865.695,18771.365,123713.21,152496.64,8074941.0,10542.322,7880.4272
0.5833333,21177.361,8631.509,26464.154,77599.99,2451.7075,2285.8464,19643.455,19303.709,12057.612,91711.516,18344.963,119292.52,138844.33,1.3435103E7,10914.404,7937.003
0.6666667,21213.756,8875.024,27388.988,78919.96,3785.3032,2296.4727,20360.885,20584.906,11836.431,86103.23,17520.74,114995.96,124521.984,1.067998E7,11227.864,7924.111
0.75,21313.02,9050.677,28106.275,80055.13,7353.3096,2306.2476,20913.885,20788.521,11614.259,99750.89,16597.914,110822.55,110381.75,8534203.0,11454.33,7912.9204
0.8333333,21588.049,9198.534,29075.305,81050.05,12030.615,2315.1719,21060.697,20556.24,11605.458,107657.47,15628.049,90594.41,96853.64,6873704.5,41333.254,7903.4683
0.9166667,21857.889,11128.851,29846.896,81860.84,11556.474,2350.1003,20995.285,20076.352,11890.195,96360.91,14660.152,75856.43,81738.78,5385217.5,82533.89,7895.7505
1.0,22140.54,13232.983,30571.123,82741.83,10693.289,2503.4966,20580.371,19656.043,12325.737,86754.87,13771.377,63831.754,69736.85,4200968.0,87692.26,7913.156
1.0833334,22436.113,13432.609,31294.217,84707.23,9465.198,2866.903,19635.643,19199.014,12760.5,78231.81,13528.696,53645.867,61556.477,3262709.8,94982.11,8007.9697
1.1666666,22717.402,13032.268,31399.71,86630.88,9344.747,3360.882,18690.04,18618.15,12820.268,74325.39,12880.733,45708.758,55207.61,2580348.5,120126.19,8146.644
1.25,22986.934,12824.681,31390.348,89914.94,9507.247,4039.9302,17763.457,18178.484,13617.295,69987.46,12633.771,39137.406,49507.746,2101154.2,139056.28,8308.813
1.3333334,23187.855,12908.159,31286.451,97150.086,9159.698,4305.4736,16854.64,17709.908,13825.807,67520.81,12397.371,40039.97,45524.668,1756703.2,148999.11,8483.376
1.4166666,22995.205,12900.506,31168.977,108355.89,8055.259,4355.967,16173.868,17251.123,13871.693,67786.28,13154.982,40608.266,42845.973,1540457.2,140429.75,8671.557
1.5,22157.879,13134.461,31233.686,124022.945,6545.7993,4404.7803,15479.153,16805.727,13694.558,64567.64,14526.416,40038.6,40295.734,1421710.0,139272.05,8873.972
1.5833334,21526.713,13050.894,31772.121,126696.51,6486.5903,4451.573,14871.006,16405.129,13457.468,62434.6,15148.423,38899.203,37748.7,1345934.2,143431.33,9026.014
