"","x"
"1",0.0919019465831339
"2",0.105636774145103
"3",0.120187825492133
"4",0.135384659056648
"5",0.151025668928949
"6",0.166883392119018
"7",0.182711217572477
"8",0.19825116619675
"9",0.213242339974253
"10",0.227429597120785
"11",0.240572001835129
"12",0.252450621018939
"13",0.262875293075609
"14",0.271690069808675
"15",0.278777124190033
"16",0.28405901622577
"17",0.287499308239436
"18",0.28910161235017
"19",0.288907230859944
"20",0.286991610545387
"21",0.283459872238814
"22",0.278441697184647
"23",0.272085852691253
"24",0.264554624057023
"25",0.256018391680965
"26",0.246656685610857
"27",0.236666748033151
"28",0.226239759583252
"29",0.215552301106847
"30",0.204763786547365
"31",0.194014909895246
"32",0.183426988837893
"33",0.173102066680502
"34",0.163123625555693
"35",0.153557765597303
"36",0.144454714133944
"37",0.135850543643053
"38",0.127768995021663
"39",0.120223321850929
"40",0.113218090328228
"41",0.10675088738029
"42",0.100813905484682
"43",0.0953953865598094
"44",0.0904809188337438
"45",0.0860545899615577
"46",0.0821000070599988
"47",0.0786012000912715
"48",0.0755434295369953
"49",0.072913915142102
"50",0.0706924560981668
"51",0.0688340553336398
"52",0.0672954892073969
"53",0.0660397686910053
"54",0.0650349486769298
"55",0.0642531477458256
"56",0.0636697349709294
"57",0.0632626501811881
"58",0.0630118317672708
"59",0.0628987321363896
"60",0.0629059057029746
"61",0.0630166581384502
"62",0.0632147487119636
"63",0.0634841400924463
"64",0.0638087920622974
"65",0.0641724972895669
"66",0.0645587586656681
"67",0.0649507087637076
"68",0.0653310727154047
"69",0.0656821762362995
"70",0.0659860006350565
"71",0.0662242864048519
"72",0.0663786863957543
"73",0.0664309821775359
"74",0.0663693816892211
"75",0.066198221762469
"76",0.0659248060789333
"77",0.0655568256773513
"78",0.0651022535429377
"79",0.0645692452755048
"80",0.0639660469810303
"81",0.063300911260338
"82",0.0625820219109953
"83",0.0618174277198894
"84",0.0610149855083014
"85",0.0601823124014437
"86",0.059326747131983
"87",0.0584553200526095
"88",0.0575747314259382
"89",0.0566913374799041
"90",0.0558111436617513
"91",0.0549398044917277
"92",0.0540826294064177
"93",0.0532445939888919
"94",0.0524303560061217
"95",0.0516442757110728
"96",0.0508904399153863
"97",0.0501726853838981
"98",0.0494937942352
"99",0.0488545610870678
"100",0.0482555122335979
"101",0.0476971766184012
"102",0.0471800963934686
"103",0.0467048376013487
"104",0.0462720010355816
"105",0.0458822333431938
"106",0.045536238442421
"107",0.0452347893388672
"108",0.044978740434175
"109",0.0447690404331992
"110",0.0446067459688431
"111",0.0444930360784014
"112",0.0444292276817464
"113",0.0444167922303236
"114",0.0444573737170762
"115",0.0445528082615431
"116",0.0447051455119775
"117",0.0449166721380173
"118",0.0451899377239014
"119",0.0455277834142714
"120",0.0459333737131969
"121",0.0464102128721898
"122",0.046959873676456
"123",0.0475796628846263
"124",0.0482664117906737
"125",0.0490169191362548
"126",0.0498278884772706
"127",0.0506958680154989
"128",0.051617192780206
"129",0.052587929208421
"130",0.0536038223312614
"131",0.0546602459279488
"132",0.0557521561586648
"133",0.0568740493310494
"134",0.0580199245909494
"135",0.059183252453175
"136",0.0603569501989098
"137",0.0615333652587087
"138",0.0627042677687024
"139",0.0638608535272055
"140",0.0649937585835206
"141",0.0660930866543409
"142",0.0671484504799227
"143",0.0681490280967204
"144",0.06908363481088
"145",0.0699408762261085
"146",0.0707142614732363
"147",0.0714061252325024
"148",0.0720201493884115
"149",0.0725604954220598
"150",0.0730317502488899
"151",0.0734388730839438
"152",0.0737871441956916
"153",0.0740821163075651
"154",0.0743295693033388
"155",0.0745354687915181
"156",0.0747059289875824
"157",0.0748471802835255
"158",0.0749655417934977
"159",0.0750673990939488
"160",0.0751591873176263
"161",0.0752473797139375
"162",0.0753384817541084
"163",0.0754390308386758
"164",0.0755556016573757
"165",0.0756948172576572
"166",0.075863365898033
"167",0.076068023796543
"168",0.0763156839331329
"169",0.076613350120219
"170",0.0769660195882207
"171",0.0773756048022053
"172",0.0778439005292738
"173",0.0783728554886213
"174",0.0789645831913106
"175",0.0796213736974756
"176",0.0803457063797998
"177",0.081140263791071
"178",0.0820079467435719
"179",0.082951890719152
"180",0.0839754837411791
"181",0.0850823858533289
"182",0.0862765503655254
"183",0.0875622470444751
"184",0.0889440874453714
"185",0.0904270526027306
"186",0.0920165233222339
"187",0.0937183133422159
"188",0.0955387056634192
"189",0.0974844923792406
"190",0.0995630183763832
"191",0.101782229318155
"192",0.104150724370195
"193",0.106677500836777
"194",0.109359811375938
"195",0.11217777271554
"196",0.115107989249242
"197",0.118124278868587
"198",0.121197419897466
"199",0.124294964310742
"200",0.127381131512166
"201",0.130416798018801
"202",0.133359598799319
"203",0.136164155574899
"204",0.13878244594859
"205",0.141164324632472
"206",0.143258204176186
"207",0.1450118974037
"208",0.14637361725061
"209",0.14729312197011
"210",0.147722984962797
"211",0.147619959129051
"212",0.146946396115936
"213",0.145671671726639
"214",0.143773560771601
"215",0.141239498521141
"216",0.13806766243546
"217",0.134269307891223
"218",0.129910344957484
"219",0.125109134728859
"220",0.119982402666608
"221",0.114639501484487
"222",0.109180272578317
"223",0.103693649894813
"224",0.0982569323691957
"225",0.0929356293158782
"226",0.087783772596656
"227",0.082844588096439
"228",0.0781514248260104
"229",0.0737288506732514
"230",0.0695938374704168
"231",0.0657569729875125
"232",0.062223652425587
"233",0.0589952160696642
"234",0.0560700124147583
"235",0.0534443770402461
"236",0.0511135267555013
"237",0.0490723762327428
"238",0.0473162907763331
"239",0.0458417944469076
"240",0.0446472579411899
"241",0.0437328799244105
"242",0.0430859585417541
"243",0.0426823750431048
"244",0.042502077957212
"245",0.0425288998075075
"246",0.0427498073225358
"247",0.0431542760585137
"248",0.0437337582646706
"249",0.0444812196083913
"250",0.0453907256033474
"251",0.0464570626916028
"252",0.0476753822520458
"253",0.049040858594767
"254",0.0505483544476193
"255",0.0521920896956406
"256",0.0539653113085896
"257",0.0558599645675771
"258",0.0578663679306055
"259",0.0599728961814525
"260",0.0621656788787779
"261",0.0644283235215852
"262",0.0667416751968944
"263",0.0690836266623369
"264",0.07142899469019
"265",0.0737500238077036
"266",0.0760262770635111
"267",0.0782450018075789
"268",0.0803933176858546
"269",0.0824580210929309
"270",0.0844256898747567
"271",0.0862827991744458
"272",0.0880158475914786
"273",0.0896114925515639
"274",0.0910566935077417
"275",0.0923388613196354
"276",0.0934460118944479
"277",0.0943669219282091
"278",0.0950912843671435
"279",0.0956098610251395
"280",0.0959146296523272
"281",0.0959989226594036
"282",0.0958575546695213
"283",0.0954869361001525
"284",0.0948851700758336
"285",0.0940521301419002
"286",0.0929895164901298
"287",0.0917008887183694
"288",0.0901916735242029
"289",0.0884704684974293
"290",0.0865669174589432
"291",0.0845249371180623
"292",0.0823865834322781
"293",0.0801911274455516
"294",0.0779747142368564
"295",0.0757701882651724
"296",0.0736070646921533
"297",0.0715116249865126
"298",0.0695071153815529
"299",0.0676140282476636
"300",0.0658504488502392
"301",0.0642324530240826
"302",0.0627745447947996
"303",0.0614901267643758
"304",0.0603920000665299
"305",0.0594928948703691
"306",0.0588060368215907
"307",0.0583457595866731
"308",0.0581281790172898
"309",0.0581719506863746
"310",0.058499140091221
"311",0.0591362442575155
"312",0.0601154156095509
"313",0.0614734759785303
"314",0.0632244449484664
"315",0.0653667954878553
"316",0.0679017742125518
"317",0.0708326761379228
"318",0.0741637398845195
"319",0.0778989996143222
"320",0.0820410610390852
"321",0.0865897785608186
"322",0.0915408213891827
"323",0.0968841290309684
"324",0.102602271370008
"325",0.108668745914579
"326",0.115046264626809
"327",0.121685104598382
