"","x"
"1",19.9398245501344
"2",18.8390353299935
"3",17.8888690362696
"4",17.0701004727697
"5",16.3666694500921
"6",15.7651337264555
"7",15.2542265824185
"8",14.8244976617061
"9",14.4680203275923
"10",14.1781523471092
"11",13.9493394751905
"12",13.776953656633
"13",13.6571592379542
"14",13.5868018917859
"15",13.5633159854597
"16",13.5846469356038
"17",13.6491857299606
"18",13.7557133032643
"19",13.9033528545366
"20",14.091528510829
"21",14.3199289946736
"22",14.588475153003
"23",14.8972903649417
"24",15.2466729733654
"25",15.6370699599398
"26",16.0687885914103
"27",16.5412710703347
"28",17.0536703593057
"29",17.6049725605986
"30",18.193933539569
"31",18.819014547767
"32",19.4783172154037
"33",20.1695185911213
"34",20.889807232462
"35",21.6358216894424
"36",22.4035930693366
"37",23.1884937126664
"38",23.9851943341955
"39",24.7876322703262
"40",25.5889937039697
"41",26.3817128848602
"42",27.1574914003382
"43",27.9073404508131
"44",28.6216488182229
"45",29.2902787606318
"46",29.9026914030329
"47",30.4481023133088
"48",30.9156668544806
"49",31.2946958160813
"50",31.5778514310727
"51",31.767358679458
"52",31.8680615339136
"53",31.8856682058862
"54",31.8265861805643
"55",31.6977601779092
"56",31.506517382279
"57",31.2604234803034
"58",30.9671522310817
"59",30.6343705036957
"60",30.2696399856081
"61",29.8803361147419
"62",29.4735842330007
"63",29.0562125077661
"64",28.6347208225242
"65",28.2152645954699
"66",27.8036523393945
"67",27.4053557187199
"68",27.0255308803226
"69",26.6690499236683
"70",26.3405415232503
"71",26.0444399141795
"72",25.7850416936738
"73",25.5665657252536
"74",25.391256636987
"75",25.2564315771359
"76",25.1588497757694
"77",25.095483815998
"78",25.063479629331
"79",25.0601208437341
"80",25.0827969525126
"81",25.1289748801921
"82",25.1961736148755
"83",25.2819416575165
"84",25.3838371090144
"85",25.4994102773806
"86",25.6261887404747
"87",25.7616648456054
"88",25.9032856660518
"89",26.0484454664274
"90",26.1944807537418
"91",26.3386680088155
"92",26.4782242030526
"93",26.6103102080711
"94",26.7320371999003
"95",26.8404761449543
"96",26.9326704314102
"97",27.0056564623522
"98",27.0574943635974
"99",27.0885480865847
"100",27.0995397924064
"101",27.0912386894242
"102",27.0644553619569
"103",27.0200361823038
"104",26.9588578463902
"105",26.8818220693122
"106",26.7898504729818
"107",26.6838796939743
"108",26.5648567356271
"109",26.4337345844754
"110",26.2914681072735
"111",26.1390102411939
"112",25.977308486329
"113",25.8073017063891
"114",25.6299172404961
