,x
375,402.5592181
376,312.2237005
377,241.1842171
378,186.1093739
379,143.8842894
380,111.7824666
381,87.5263067
382,69.27835061
383,55.59553527
384,45.36857639
385,37.74696595
386,32.02183821
387,27.66779274
388,24.32154687
389,21.72804621
390,19.70549473
391,18.12239418
392,16.88222735
393,15.91307972
394,15.16049682
395,14.58249075
396,14.14599323
397,13.82429593
398,13.59517547
399,13.43950308
400,13.34020745
401,13.28150569
402,13.24834959
403,13.22605617
404,13.20010671
405,13.156107
406,13.07990551
407,12.95786499
408,12.77727696
409,12.52885951
410,12.21727784
411,11.85264306
412,11.4451725
413,11.00485687
414,10.54119652
415,10.06299865
416,9.578234152
417,9.093949803
418,8.616229547
419,8.150197084
420,7.700051688
421,7.269129181
422,6.859980597
423,6.474461893
424,6.113829164
425,5.778834878
426,5.469821757
427,5.186811962
428,4.929590122
429,4.697779544
430,4.490911598
431,4.30848881
432,4.150042641
433,4.014874554
434,3.900811328
435,3.805498731
436,3.726936298
437,3.663415604
438,3.613468939
439,3.575826641
440,3.549381333
441,3.533157702
442,3.526286719
443,3.527983444
444,3.537527743
445,3.554247366
446,3.577503002
447,3.606674963
448,3.641151302
449,3.680317185
450,3.723545437
451,3.770188209
452,3.819569792
453,3.870980609
454,3.923672488
455,3.976855319
456,4.029695244
457,4.081389308
458,4.131447906
459,4.179465548
460,4.225024196
461,4.267695307
462,4.307042296
463,4.342623384
464,4.373994848
465,4.400714665
466,4.422346514
467,4.438464129
468,4.448655944
469,4.452530008
470,4.449719088
471,4.439885907
472,4.422728431
473,4.397985127
474,4.365440081
475,4.324927892
476,4.276338222
477,4.219619895
478,4.154784439
479,4.081908961
480,4.001138246
