"","x"
"1",32.1063455630134
"2",32.1783349473158
"3",32.1932548765036
"4",32.15310037307
"5",32.0601458388407
"6",31.9169086473026
"7",31.726112351152
"8",31.4906500781361
"9",31.2135486347173
"10",30.8979337781438
"11",30.5469970551408
"12",30.1639645414501
"13",29.752067752511
"14",29.3145169331336
"15",28.8544768743174
"16",28.3750453494146
"17",27.8792342104441
"18",27.3699531390844
"19",26.8499960061109
"20",26.32202975798
"21",25.7885857199275
"22",25.252053181247
"23",24.7146751101005
"24",24.1785458319827
"25",23.6456104885548
"26",23.1175859772038
"27",22.5957810223769
"28",22.081337304396
"29",21.5752947981491
"30",21.0785955297528
"31",20.592087777924
"32",20.11653064057
"33",19.6525988928749
"34",19.200888069281
"35",18.7619197080855
"36",18.336146703804
"37",17.9239587188787
"38",17.5256876126647
"39",17.1416128518346
"40",16.7719668723558
"41",16.4169403689729
"42",16.0766874936482
"43",15.7513309496584
"44",15.4409669730108
"45",15.1456701975422
"46",14.8654984044954
"47",14.6004971615768
"48",14.350704360493
"49",14.1161548772681
"50",13.8971609940618
"51",13.6948332015682
"52",13.5103823503861
"53",13.3449827753794
"54",13.1997932906384
"55",13.0759794091322
"56",12.9747369376702
"57",12.8973171747538
"58",12.8450540233932
"59",12.8193934253878
"60",12.8219256310107
"61",12.8544209424183
"62",12.9188697153374
"63",13.0175275778517
"64",13.1529670351717
"65",13.3281368848953
"66",13.5464311808086
"67",13.811769870391
"68",14.1286937118566
"69",14.502476676319
"70",14.939259792361
"71",15.4462113362865
"72",16.0317194665619
"73",16.7056207213173
"74",17.4775251790738
"75",18.3534306497976
"76",19.3392629529241
"77",20.4415240370259
"78",21.6671934484642
"79",23.0236105552251
"80",24.5183322869305
"81",26.1589612307759
"82",27.9529391360675
"83",29.90730129821
"84",32.0283879922286
"85",34.321510184509
"86",36.7905682464341
"87",39.4376243950422
"88",42.2624321489558
"89",45.2619292433131
"90",48.4297041897165
"91",51.7554509416382
"92",55.2244308153455
"93",58.8169657297319
"94",62.5079916901315
"95",66.2667058877868
"96",70.0563443698994
"97",73.8341558198637
"98",77.5574123099035
"99",81.192753373714
"100",84.7073177291321
"101",88.0675738870662
"102",91.2397983053015
"103",94.1905910668656
"104",96.8874195393129
"105",99.2991789403073
"106",101.396757439802
"107",103.153592437748
"108",104.546204029814
"109",105.554691463227
"110",106.163178628346
"111",106.360195350825
"112",106.138982447367
"113",105.497710168742
"114",104.439601739629
"115",102.972956158888
"116",101.111067170021
"117",98.8720382578522
"118",96.2784965690745
"119",93.357211678248
"120",90.1386280107048
"121",86.6564241021593
"122",82.9585726924165
"123",79.1145227773462
"124",75.1905219651045
"125",71.2458289589066
"126",67.3321926468533
"127",63.4936877138597
"128",59.7668460907469
"129",56.1810213291084
"130",52.7589249865772
"131",49.5172791804692
"132",46.4675365380782
"133",43.6166268958868
"134",40.9676985109954
"135",38.5208296687273
"136",36.2736940050462
"137",34.2221693769242
"138",32.3608856078973
"139",30.6837109139493
"140",29.1841803571389
"141",27.8558724136603
"142",26.6927418448634
"143",25.6894187092091
"144",24.8414847472161
"145",24.1456664971196
"146",23.5946490712091
"147",23.1740588382098
"148",22.871244584586
"149",22.675739174379
"150",22.5788553309574
"151",22.5733520064787
"152",22.6531553713415
"153",22.8131219346102
"154",23.0488339863192
"155",23.35641964183
"156",23.7323914227564
"157",24.1734986458645
"158",24.6765899999837
"159",25.2384836393457
"160",25.8558429616169
"161",26.5250570090168
"162",27.2421251593948
"163",28.0025464796286
"164",28.8012148061781
"165",29.6323212985947
"166",30.489266874353
"167",31.3645875621697
"168",32.2498963821714
"169",33.1358822263929
"170",34.0142586376813
"171",34.8790195596428
"172",35.7239850268436
"173",36.5426033799926
"174",37.3279903770735
"175",38.0729789316377
"176",38.7701798342639
"177",39.4120535825157
"178",39.9909931730413
"179",40.4994173996909
"180",40.9298738587238
"181",41.2751504936832
"182",41.5283941280322
"183",41.6832340452086
"184",41.7339082975601
"185",41.6753900737157
"186",41.5035111457268
"187",41.2150791709056
"188",40.8079854567463
"189",40.2812997276789
"190",39.6353484747018
"191",38.8717736350696
"192",37.9935686469294
"193",37.0052779999715
"194",35.9198878669634
"195",34.7596712013166
"196",33.5463191513063
"197",32.2999430944102
"198",31.0388376151843
"199",29.7793415032273
"200",28.5357848568054
"201",27.3205089309191
"202",26.1439449586663
"203",25.0147385938838
"204",23.9399076597465
"205",22.9250223443807
"206",21.9743986878013
"207",21.0912980134611
"208",20.2781267652831
"209",19.5366329436311
"210",18.8680969485684
"211",18.2735161207069
"212",17.7537836273917
"213",17.3098636037813
"214",16.9429656717033
"215",16.6547231885611
"216",16.4473809072611
"217",16.3238025597432
"218",16.2821191446203
"219",16.3150969029309
"220",16.4161793409661
"221",16.579551820447
"222",16.7998854388169
"223",17.0721121929754
"224",17.3912244994236
"225",17.7520945692144
"226",18.1493112080667
"227",18.5770334344396
"228",19.0288619419399
"229",19.4977309008668
"230",19.9758238879139
"231",20.4545188145465
"232",20.9243675289544
"233",21.375116208271
"234",21.7957726372344
"235",22.1747258823584
"236",22.4999226208141
"237",22.7591023982706
"238",22.940091339473
"239",23.0311503497672
"240",23.0213697341022
"241",22.9015136042279
"242",22.6735019689402
"243",22.3501137550983
"244",21.9452639567705
"245",21.4731141834906
"246",20.9476654446273
"247",20.3824231472058
"248",19.7901371474712
"249",19.182615332561
"250",18.5706058847113
"251",17.9637410988753
"252",17.3705343084512
"253",16.7984209943327
"254",16.2538353547138
"255",15.7423143367695
"256",15.2686222270154
"257",14.8368902371463
"258",14.4507670072815
"259",14.1135775114233
"260",13.8284894561252
"261",13.5986879114191
"262",13.4275606347306
"263",13.3188984102469
"264",13.2771168330338
"265",13.3072100902716
"266",13.4098058702009
"267",13.5818078868907
"268",13.8208365681755
"269",14.125205556343
"270",14.4937564540761
"271",14.9257073008277
"272",15.4205087235525
"273",15.9777029339393
"274",16.5967817981102
"275",17.2770411720515
"276",18.0174296471068
"277",18.8163908405572
"278",19.6716994391736
"279",20.5802923874184
"280",21.5380979198899
"281",22.5398665645751
"282",23.5790097628577
"283",24.6474533124518
"284",25.735514361198
"285",26.8318120544303
"286",27.923223029322
"287",28.994893594399
"288",30.0303204524424
"289",31.0119415009714
"290",31.9276356181291
"291",32.7703500815065
"292",33.5336955962484
"293",34.211905394522
"294",34.7999090481598
"295",35.2933961525811
"296",35.6888687655932
"297",35.9836817265592
"298",36.1760702411769
"299",36.2651643875096
"300",36.2509904725271
"301",36.1344594379431
"302",35.9173427725871
"303",35.6022366294619
"304",35.1925150632962
"305",34.6922734939572
"306",34.1062636587019
"307",33.4398214391515
"308",32.6987890354198
"309",31.8894330094817
"310",31.0183597331495
"311",30.0924297544698
"312",29.1186725423676
"313",28.1046555099263
"314",27.0632678307294
"315",26.0098986951605
"316",24.9583467438094
"317",23.920704595164
"318",22.9073786388974
"319",21.9271590066004
"320",20.9873282324187
"321",20.0937980476437
"322",19.2512650417312
"323",18.4633774177102
"324",17.7329066510377
"325",17.0619194364406
"326",16.4519468155278
"327",15.9041487845849
"328",15.4194739767522
"329",14.9988152064671
"330",14.6431627856225
"331",14.3537586159712
"332",14.1322551928726
"333",13.9808849014705
"334",13.9026464497193
"335",13.9015170942032
"336",13.9827016453784
"337",14.1522123847603
"338",14.4103339495846
"339",14.7542715567791
"340",15.1820821651047
"341",15.6924429701427
"342",16.2843810326127
"343",16.9570088315903
"344",17.7092573672372
"345",18.5396010323122
"346",19.4457710590718
"347",20.4244570955871
"348",21.4709994882728
"349",22.5790782042685
"350",23.7404080109136
"351",24.9444534540145
"352",26.1781811644201
"353",27.4258707942173
"354",28.6690090548547
"355",29.8862934172273
"356",31.0537724817087
"357",32.1451482473321
"358",33.132260952112
"359",33.9857693917076
"360",34.6760284485122
"361",35.1764162740439
"362",35.4822403063541
"363",35.6024765430823
"364",35.5494341313724
"365",35.3380071284159
"366",34.9849990470322
"367",34.5084697327592
"368",33.9271305310896
"369",33.2598069445438
"370",32.5249813231635
"371",31.7404220216866
"372",30.9229001984449
"373",30.0879912003659
"374",29.249954336604
"375",28.4216827606404
"376",27.6147140621343
"377",26.8392918801174
"378",26.1044692348614
"379",25.4182451835783
"380",24.7877276955282
"381",24.2193171990619
"382",23.7189069900898
"383",23.2920985549308
"384",22.9444318319051
"385",22.6805287155577
"386",22.497406117019
"387",22.3893428332003
"388",22.3514527800679
"389",22.3795610786025
"390",22.47008206432
"391",22.6199127278997
"392",22.826338381704
"393",23.0869479416396
"394",23.3995567011934
"395",23.7621348803103
"396",24.1727405763632
"397",24.629456043934
"398",25.1303264972326
"399",25.6733008738388
"400",26.2561742288541
"401",26.8765316503733
"402",27.5316938044765
"403",28.2186644331032
"404",28.9340803418965
"405",29.6741646264734
"406",30.434684091934
"407",31.2109120174166
"408",31.9975975990733
"409",32.7891421563782
"410",33.5806904301327
"411",34.3674764234252
"412",35.1443655339367
"413",35.9058654270031
"414",36.6461456862436
"415",37.3590658327918
"416",38.0382122728353
"417",38.6769446031396
"418",39.2684515390819
"419",39.8058165290819
"420",40.2820928841666
"421",40.690387984284
"422",41.0239558282023
"423",41.2762968775952
"424",41.4412638164083
"425",41.5131715139468
"426",41.4869091562504
"427",41.3580522087394
"428",41.1229716084729
"429",40.7789373719861
"430",40.3242136598761
"431",39.7581422766357
"432",39.0812116166319
"433",38.2965749509028
"434",37.4162291146393
"435",36.4549687208265
"436",35.4273415253731
"437",34.3474109994399
"438",33.2285619789293
"439",32.0833472909799
"440",30.923373915014
"441",29.7592261322407
"442",28.6004223037074
"443",27.4554013765444
"444",26.3315349239768
"445",25.2351604431928
"446",24.1716317289848
"447",23.1453823722631
"448",22.1599987646179
"449",21.2182993897639
"450",20.3224176208122
"451",19.4738856945159
"452",18.6737179805372
"453",17.9224920908069
"454",17.2204267711015
"455",16.5674558779522
"456",15.9632980662783
"457",15.4073832911826
"458",14.898447094066
"459",14.4351094262399
"460",14.0161012672712
"461",13.640288298921
"462",13.3066936071651
"463",13.0145200621969
"464",12.7631730489743
"465",12.5522842759489
"466",12.3817374605427
"467",12.2516967818501
"468",12.1626391099798
"469",12.1153911748019
"470",12.1111730337188
"471",12.1516494498951
"472",12.2389911136487
"473",12.3759480489976
"474",12.5659380685891
"475",12.8131538043792
"476",13.1226926888109
"477",13.5007153445797
"478",13.9546392296192
"479",14.4933761689613
"480",15.1276247075287
