"","x"
"1",0.0871078858130804
"2",0.0822969307271105
"3",0.0780004908690567
"4",0.0741600899710472
"5",0.0707251794528714
"6",0.0676519701915822
"7",0.0649024517832585
"8",0.0624435670750529
"9",0.0602465156135563
"10",0.0582861643968899
"11",0.0565405481591995
"12",0.0549904445363184
"13",0.0536190120021389
"14",0.0524114805393974
"15",0.0513548867059656
"16",0.0504378461501062
"17",0.0496503577729654
"18",0.0489836346800052
"19",0.0484299578422697
"20",0.0479825490333353
"21",0.0476354601427682
"22",0.0473834764116073
"23",0.0472220315057977
"24",0.0471471326526936
"25",0.0471552943560335
"26",0.0472437727024468
"27",0.0474112372684577
"28",0.0476569540879923
"29",0.0479805495553555
"30",0.048381994335215
"31",0.0488615900070929
"32",0.0494199581672888
"33",0.0500580317446309
"34",0.0507770483149797
"35",0.0515785452236348
"36",0.0524643563452376
"37",0.0534366103278669
"38",0.0544977301821626
"39",0.055650434087797
"40",0.0568977372987017
"41",0.0582429550353662
"42",0.0596897062574377
"43",0.0612419182129026
"44",0.0629038316614617
"45",0.0646800066694002
"46",0.0665753288713964
"47",0.0685950160913713
"48",0.0707446252097073
"49",0.0730300571981791
"50",0.0754548787196087
"51",0.0780143942118931
"52",0.0807011319628824
"53",0.0835060081375046
"54",0.0864181115954373
"55",0.0894244982395091
"56",0.092510000666727
"57",0.0956570599221117
"58",0.0988455871160682
"59",0.102052863504186
"60",0.105253488279972
"61",0.108419383723897
"62",0.111519867408614
"63",0.11452180080084
"64",0.117389822748562
"65",0.120086674930262
"66",0.122573624318611
"67",0.124810985045819
"68",0.12675873875387
"69",0.128377248611168
"70",0.12962805776409
"71",0.13047475820375
"72",0.13088391105324
"73",0.130826022100075
"74",0.130288799654289
"75",0.129296810525621
"76",0.12788387564605
"77",0.126087049487141
"78",0.123945668989768
"79",0.121500447422576
"80",0.118792634063946
"81",0.115863255621118
"82",0.112752450408201
"83",0.109498901709544
"84",0.10613937261376
"85",0.102708341024002
"86",0.0992377305926253
"87",0.0957567310126972
"88",0.0922916994102188
"89",0.0888661334779036
"90",0.085500706413115
"91",0.082213353596249
"92",0.0790194011926037
"93",0.075931727401148
"94",0.0729609478315851
"95",0.0701156173972444
"96",0.0674024421046805
"97",0.0648265028242171
"98",0.0623930281136311
"99",0.0601091763535103
"100",0.0579808740947916
"101",0.0560126386634523
"102",0.0542079049745956
"103",0.0525693437890404
"104",0.051099171094703
"105",0.0497994499618473
"106",0.0486723877959734
"107",0.0477206334469393
"108",0.0469475801965804
"109",0.0463576823260833
"110",0.0459567948659841
"111",0.0457525483895156
"112",0.0457547734924712
"113",0.045975993125262
"114",0.0464320054857235
"115",0.0471425861145358
"116",0.0481323456538996
"117",0.0494317901038513
"118",0.051078644253481
"119",0.0531195175348874
"120",0.0556120165917007
"121",0.0586272777311531
"122",0.062232351823606
"123",0.066466003118778
"124",0.0713671291055931
"125",0.0769769414625607
"126",0.0833365054758439
"127",0.0904837471306102
"128",0.0984498311126602
"129",0.107254847031768
"130",0.116902791755758
"131",0.127375906632999
"132",0.138628521912247
"133",0.150580676643811
"134",0.163111916788272
"135",0.176055818141613
"136",0.189195918915017
"137",0.202263857847931
"138",0.214940570336323
"139",0.226861366556363
"140",0.237625572048613
"141",0.246811129631809
"142",0.253994133121669
"143",0.258772701598159
"144",0.26079394990743
"145",0.259784093774817
"146",0.255721959314442
"147",0.248941163748123
"148",0.239868339920777
"149",0.228965981510022
"150",0.216703092954032
"151",0.203530579810224
"152",0.189862387744061
"153",0.17606264105174
"154",0.162438431864664
"155",0.149237499274717
"156",0.13664981038794
"157",0.124811986639825
"158",0.113813570330785
"159",0.103704257030326
"160",0.094501391586871
"161",0.0861972086540582
"162",0.0787654713578876
"163",0.0721673108928513
"164",0.0663561894732924
"165",0.0612819985328739
"166",0.0568943662540856
"167",0.0531452883224612
"168",0.0499912189965161
"169",0.0473943297782631
"170",0.045301923225665
"171",0.0436412929277164
"172",0.0423522468828224
"173",0.0413866565856062
"174",0.0407058131622746
"175",0.040278370531733
"176",0.0400787234102432
"177",0.0400857080431226
"178",0.0402815425329466
"179",0.0406509448641475
"180",0.041180382519228
"181",0.0418574195764354
"182",0.04267013653265
"183",0.043606605634901
"184",0.0446544108155396
"185",0.0458002068165849
"186",0.0470293170245305
"187",0.0483253740677832
"188",0.0496700114022795
"189",0.0510426178803723
"190",0.0524201705304289
"191",0.0537771632575078
"192",0.0550856506302877
"193",0.0563157589292846
"194",0.0574489106235799
"195",0.05848348415974
"196",0.0594199265775716
"197",0.0602596029951815
"198",0.0610047361507782
"199",0.0616583390102144
"200",0.0622241424393404
"201",0.0627065198658793
"202",0.0631104107418044
"203",0.0634412444727119
"204",0.0637048663140127
"205",0.0639074665531279
"206",0.0640555141098759
"207",0.0641556955007175
"208",0.0642148599324252
"209",0.0642399711220706
"210",0.0642380662870254
"211",0.0642162226140912
"212",0.0641815314032276
"213",0.0641410799902
"214",0.0641019414847891
"215",0.0640711723174781
"216",0.0640558175679002
"217",0.0640627942799717
"218",0.0640952172363788
"219",0.0641518738315144
"220",0.0642313379368838
"221",0.0643322014669961
"222",0.0644530693888929
"223",0.064592555072118
"224",0.0647492759669709
"225",0.0649218496017612
"226",0.0651088898924334
"227",0.0653090037603659
"228",0.0655207880563786
"229",0.0657428267910152
"230",0.0659736886730072
"231",0.0662119249594718
"232",0.0664560676228531
"233",0.0667046278408734
"234",0.0669560948168286
"235",0.0672089349384138
"236",0.0674615912839199
"237",0.0677124834850655
"238",0.0679600079559391
"239",0.0682025384974882
"240",0.0684384272867236
"241",0.0686660356982118
"242",0.0688843862674969
"243",0.0690931750596947
"244",0.069292129209587
"245",0.0694809779020555
"246",0.0696594527004095
"247",0.0698272878808845
"248",0.0699842207729183
"249",0.0701299921047819
"250",0.0702643463541195
"251",0.0703870321029246
"252",0.0704978023964538
"253",0.070596415105555
"254",0.0706826332918611
"255",0.0707562255752778
"256",0.0708169665031665
"257",0.0708646369206046
"258",0.0708990243410799
"259",0.0709199233169556
"260",0.0709271358090206
"261",0.0709204715544226
"262",0.07089974843226
"263",0.0708647928260935
"264",0.0708154399826227
"265",0.0707515168147777
"266",0.0706725376094094
"267",0.0705777459369787
"268",0.0704663903882151
"269",0.0703377359923584
"270",0.070191066077676
"271",0.0700256841899397
"272",0.0698409160624938
"273",0.0696361116309916
"274",0.069410647085327
"275",0.0691639269507397
"276",0.068895386189532
"277",0.0686044923143148
"278",0.0682907475031905
"279",0.067953690706804
"280",0.0675928997367387
"281",0.0672079933243215
"282",0.0667986331385245
"283",0.0663645257513228
"284",0.0659054245385954
"285",0.0654211315044329
"286",0.064911499016567
"287",0.0643764314405455
"288",0.0638158866602678
"289",0.0632299921714696
"290",0.0626206268783257
"291",0.0619909485516109
"292",0.0613440717813488
"293",0.0606830251132393
"294",0.0600107439216787
"295",0.0593300646683885
"296",0.058643720487455
"297",0.0579543380312772
"298",0.0572644355072374
"299",0.0565764218317321
"300",0.0558925968264373
"301",0.0552151523811995
"302",0.0545461745086361
"303",0.0538876462172672
"304",0.0532414511326797
"305",0.052609377799718
"306",0.0519931246029137
"307",0.0513943052472028
"308",0.0508144547463451
"309",0.0502550358722892
"310",0.0497174460249378
"311",0.0492030244883203
"312",0.048713060046025
"313",0.0482488444138155
"314",0.0478121902903063
"315",0.0474052367226369
"316",0.0470300845499991
"317",0.0466888053350145
"318",0.046383458480932
"319",0.0461161094047459
"320",0.045888848831316
"321",0.0457038133021034
"322",0.0455632070229965
"323",0.045469325209325
"324",0.045424579123077
"325",0.04543152303823
"326",0.0454928834157586
"327",0.0456115906212707
"328",0.0457908135764895
"329",0.0460339978023232
"330",0.0463449073876767
"331",0.0467276715064246
"332",0.0471868362074117
"333",0.0477274223217699
"334",0.0483549904715903
"335",0.0490757143280819
"336",0.0498964634606273
"337",0.0508240119578878
"338",0.0518566312477589
"339",0.0529870677764818
"340",0.05420747313837
"341",0.0555092792206051
"342",0.0568830166972864
"343",0.0583181473786837
"344",0.0598029135503003
"345",0.0613242084254861
"346",0.0628674727347668
"347",0.064416623245687
"348",0.0659540195990497
"349",0.0674604762022588
"350",0.0689153259730414
"351",0.0702965424095537
"352",0.071580925710525
"353",0.0727443574248272
"354",0.0737621263323512
"355",0.0746093259293668
"356",0.075261321025091
"357",0.0756942776045238
"358",0.0758857463736502
"359",0.07581528642424
"360",0.0754651114342402
"361",0.0748243597982031
"362",0.0739170563709914
"363",0.0727851736746053
"364",0.0714710741967626
"365",0.0700163305852095
"366",0.0684608924150186
"367",0.0668424654792764
"368",0.0651960947272296
"369",0.0635539346973961
"370",0.0619451867701888
"371",0.0603961805096095
"372",0.0589305764015483
"373",0.0575696690237382
"374",0.056332772716045
"375",0.0552376758325914
"376",0.0543011544038905
"377",0.0535395413711482
"378",0.0529693534405734
"379",0.0526079841294589
"380",0.05247447896125
"381",0.0525904173964287
"382",0.0529809365383472
"383",0.0536759447604541
"384",0.0547115903392446
"385",0.0561273712488919
"386",0.0579366117358791
"387",0.0601424784814018
"388",0.0627517193114233
"389",0.0657736978179862
"390",0.0692193395751769
"391",0.0731000121594086
"392",0.0774262978927658
"393",0.0822066268011281
"394",0.0874457471794782
"395",0.0931430233231703
"396",0.0992905652014355
"397",0.105871213688572
"398",0.112856427686784
"399",0.120204145890765
"400",0.12785672529264
"401",0.13573908931552
"402",0.143757248362519
"403",0.151797381351146
"404",0.159725684406381
"405",0.167389197605341
"406",0.174617807540859
"407",0.181227587868154
"408",0.187025578392937
"409",0.191832073855599
"410",0.195576642531282
"411",0.198248346985673
"412",0.199857505371049
"413",0.20043387527638
"414",0.200024426156908
"415",0.198690757883779
"416",0.196506308759723
"417",0.193553488121087
"418",0.189920854174541
"419",0.185700438888995
"420",0.180985300449303
"421",0.175867361686491
"422",0.17043557147725
"423",0.16477440648374
"424",0.158962713577462
"425",0.153072879328157
"426",0.147170302221907
"427",0.141313135744786
"428",0.135552265890757
"429",0.129931484662163
"430",0.12448782129387
"431",0.119251994788146
"432",0.114248954447411
"433",0.109495921990854
"434",0.104992738131651
"435",0.100733564578234
"436",0.0967120899519831
"437",0.0929216608107824
"438",0.0893553972243474
"439",0.086006297149397
"440",0.08286733030972
"441",0.0799315223767951
"442",0.0771920303150912
"443",0.0746422098064373
"444",0.0722756757037989
"445",0.0700863564901663
"446",0.0680685437366717
"447",0.0662169375690126
"448",0.0645266891661532
"449",0.0629934413334804
"450",0.0616133682174594
"451",0.0603832152638409
"452",0.0593003405702688
"453",0.0583627588507018
"454",0.0575691893178208
"455",0.0569191089056229
"456",0.0564128124036235
"457",0.0560517891530555
"458",0.0558399156915793
