"Mean biomass (tons), excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
0.083333336,21849.55,5906.6743,22969.123,79779.64,6928.734,3029.3728,20896.012,22581.553,24415.81,118647.5,30093.912,343217.75,280999.44,66804.01,24374.596,7465.4146
0.16666667,22168.76,6199.7856,23601.795,83848.52,5717.123,3371.0525,21040.346,21783.188,24294.18,115985.59,33148.01,294007.03,246194.03,65170.246,22403.959,7544.3364
0.25,22478.488,6439.7656,24237.666,87917.56,4728.3877,3731.0842,20304.541,21255.766,24209.533,112409.04,34815.54,260219.92,229170.81,63835.91,19424.639,7626.9463
0.33333334,22696.293,6758.513,24821.86,91687.75,3877.5444,4097.6475,19592.31,20887.975,24200.44,112005.63,37756.812,255939.95,241725.66,64478.445,14134.254,7714.2183
0.41666666,22524.785,7201.412,25224.873,94846.52,3408.721,4494.2163,19074.95,20650.184,24310.105,113282.06,42840.02,300601.3,253904.38,81599.73,10192.338,7810.6636
0.5,21730.1,7593.306,25614.994,117375.555,3094.2627,4911.0327,18604.164,20465.697,29803.967,114083.98,48037.383,447907.03,254331.42,599099.44,10517.84,7917.781
0.5833333,21117.447,7833.012,26398.215,264441.34,2871.567,5296.944,18329.285,20082.037,35305.016,111577.57,51605.246,491804.16,256478.56,1186275.8,11016.084,7981.1006
0.6666667,21132.1,7963.0244,27445.344,685316.06,3231.7412,5733.856,21983.748,19592.688,37059.67,107862.76,52819.61,536953.4,253751.19,1271017.9,11513.08,7974.6084
0.75,21213.78,8041.395,28357.684,1091630.4,5087.831,6201.8213,27693.17,19108.135,36452.934,102316.95,52419.977,576863.1,246522.53,1185952.4,11943.302,7969.7837
0.8333333,21475.086,8060.5796,29464.008,1267596.6,7434.962,6693.5835,33631.44,18580.316,32943.51,93794.92,51487.83,519447.3,231658.89,1089512.0,38531.973,7966.734
0.9166667,21731.096,17990.373,30823.314,1277659.6,8727.024,7200.9834,36053.98,17868.795,29812.021,90558.56,58039.074,459985.7,227804.72,948984.8,88966.92,7965.2383
1.0,22004.15,24818.826,32156.639,1368195.6,8748.541,7719.6577,33857.81,17113.45,27319.242,86955.39,73385.445,395646.88,214370.16,854183.1,106983.85,7989.1494
1.0833334,22235.674,26965.049,32961.242,1409392.5,8737.923,8237.341,30578.299,16313.923,25958.287,83234.27,77629.484,332183.3,183722.67,727669.75,111698.055,8080.8076
1.1666666,22432.973,21927.223,33056.02,1320997.6,8436.263,8762.544,25113.914,15430.241,24658.066,80088.56,74908.66,280683.4,157046.64,625701.25,121252.03,8312.204
1.25,22616.166,17790.213,33141.426,1202891.8,8331.099,9299.494,19802.404,14628.354,23691.955,77581.75,72378.47,239412.98,140363.97,552031.3,125060.555,8619.904
1.3333334,22724.223,15239.742,33157.113,1082512.1,8412.023,9846.557,17054.879,13884.566,22653.895,75787.336,71951.86,229764.89,135349.27,490307.6,122051.44,8967.374
1.4166666,22444.697,14276.852,33137.062,1050352.6,8443.995,10404.314,15441.909,13216.422,21852.719,75033.19,79576.02,237226.48,147059.27,458156.3,111096.65,9359.133
1.5,21530.98,13991.924,33226.992,987215.1,8908.302,10973.607,14069.8,12619.008,22652.518,74408.08,86375.89,244201.53,143861.84,474722.53,116866.4,9796.787
1.5833334,20828.57,13720.283,33803.68,1016890.1,8560.407,11554.842,12990.034,12019.428,23493.076,72151.96,87060.984,252535.52,140774.66,517371.4,124907.06,10113.559
1.6666666,20749.742,12742.325,34905.17,1117498.6,8509.222,12157.134,13107.903,11453.974,24806.176,69448.305,87277.61,261562.1,130729.95,548726.3,132305.25,10335.253
1.75,20726.576,12090.205,36032.633,1377796.6,8739.535,12777.136,15911.289,10936.296,25204.443,66939.67,83436.74,267572.56,114844.81,542101.3,137399.98,10575.6045
1.8333334,20881.969,11292.81,37696.51,1489768.2,9650.729,13393.532,19693.03,10466.566,23252.822,61749.457,75985.57,228817.0,103617.02,521338.2,157719.98,10833.685
1.9166666,21037.203,14453.572,39378.465,1430001.2,9809.797,14017.419,17829.324,9938.57,21180.996,60725.14,91967.48,202353.52,110173.71,469027.44,176744.6,11110.474
2.0,21219.03,16981.02,40318.312,1309276.9,9023.522,14645.218,15692.362,9381.359,20138.605,59463.785,131162.62,180067.81,105863.09,372973.28,180572.88,11428.694
2.0833333,21408.207,19185.521,40838.57,1149597.2,7796.126,15277.901,13966.245,8830.439,19188.318,57564.785,148767.42,153709.88,86363.17,273495.2,168732.83,11833.543
2.1666667,21568.129,16549.398,40101.15,1008794.4,7387.4453,15911.649,12616.012,8322.034,18225.762,55741.72,133709.05,132021.77,70873.53,221047.31,160623.16,12379.665
2.25,21720.342,14209.999,39268.57,920373.56,6517.2773,16546.82,10907.725,7876.871,17704.223,54275.8,109242.055,113659.41,65412.055,160668.6,152305.53,12991.393
2.3333333,21793.008,13088.304,38241.574,894146.0,6130.972,17176.639,9555.772,7465.1924,17173.312,53620.06,106481.64,109240.67,74009.35,94667.05,118725.65,13674.566
2.4166667,21445.678,12437.635,37150.484,872588.0,5909.648,17809.889,8497.2705,7064.672,16704.309,53168.297,110971.766,109549.75,99660.516,87609.57,60439.812,14427.63
2.5,20415.193,13023.681,36318.844,849361.06,5607.0684,18432.992,7838.003,6703.3535,17948.219,52765.082,106130.805,110085.07,103469.18,141545.3,50563.78,15246.439
2.5833333,19596.924,13736.442,36740.875,1270255.4,5280.0693,19055.414,7254.1973,6349.374,24761.098,51108.754,118081.92,112188.58,100025.22,256647.25,53065.285,15956.626
2.6666667,19462.53,12437.103,37138.76,1930822.6,5428.2217,19745.498,11389.219,6001.34,27451.924,49110.125,115120.79,115313.13,90424.375,346178.1,56854.82,16584.924
2.75,19391.234,11767.309,38147.71,2257284.8,6510.3413,20472.668,15472.542,5730.508,28835.234,47328.266,104647.81,118462.15,73734.32,405971.8,60443.04,17246.389
2.8333333,19510.922,11014.594,39263.406,2260461.2,7789.7104,21188.666,14204.841,5522.549,23496.309,43866.375,93125.164,100879.8,62921.86,439149.22,84591.84,17939.047
2.9166667,19632.305,15662.741,40825.395,2152464.8,7892.625,21771.113,11964.333,5325.9243,19366.232,43613.85,98710.3,92667.33,75435.39,441512.94,100463.41,18665.027
3.0,19778.244,20401.686,41713.414,1890635.2,7544.586,22380.33,11561.411,5054.107,16878.303,43264.434,116357.48,84434.125,69717.74,419860.97,104921.79,19443.307
3.0833333,19984.33,21226.871,41560.867,1621438.5,6847.4424,23067.418,8752.476,4778.7896,15615.199,42468.07,103949.766,74614.39,52831.395,384590.62,101859.39,20338.123
3.1666667,20168.193,18663.572,38573.043,1374259.4,6707.87,23763.258,7442.72,4530.461,14892.002,41483.66,82642.65,64425.074,38819.617,363356.6,110735.734,21417.44
3.25,20336.379,16447.521,35247.89,1214041.8,6636.3394,24454.234,5922.764,4290.9575,14364.25,40547.89,67439.53,56328.848,33693.863,333918.22,118169.44,22603.525
3.3333333,20436.34,15314.811,30704.285,1070102.1,6056.6714,25160.777,5064.8853,4075.2283,13954.479,39821.61,64608.81,54386.12,39911.75,324195.2,111341.75,23865.346
3.4166667,20068.248,15041.396,25877.525,1005716.3,6109.011,25867.23,4037.55,3886.3684,13601.319,39295.19,67526.51,54193.82,38177.562,334530.22,80496.31,25193.576
3.5,18911.062,14984.862,21562.45,974501.06,5785.613,26493.7,3502.5532,3685.051,14631.489,38630.848,78792.4,54163.414,38059.734,357739.9,70540.17,26607.85
3.5833333,17996.818,14626.695,21923.234,1254166.4,5263.1387,27103.596,3051.0107,3493.5474,16403.07,36751.64,83428.8,53903.52,34346.562,391628.3,68871.82,27925.383
3.6666667,17859.12,13510.939,22911.428,1949818.9,4323.1113,27775.322,4440.1475,3315.733,22723.09,34387.164,78888.02,54525.527,30096.826,402287.06,68945.69,29174.982
3.75,17793.307,12822.069,24429.068,2197100.8,5389.466,28345.768,5647.4775,3167.471,24173.744,32121.18,71280.16,54924.863,28136.979,405194.0,69314.0,30470.367
3.8333333,17948.914,11844.248,25754.906,2263189.0,7885.387,29288.383,5172.6484,3034.6245,20511.012,27617.305,66829.04,45505.547,24266.258,400092.9,87965.09,31810.01
3.9166667,18107.844,15627.518,26908.955,2058991.4,9192.6,30005.354,6023.892,2930.6682,16465.18,27241.012,65488.223,40928.23,32775.684,371728.62,113280.89,33196.21
4.0,18299.775,18439.299,27956.727,1861985.9,9558.01,30651.879,6095.834,2819.2656,14614.164,26845.326,77440.555,35602.67,36599.297,318041.5,119372.93,34648.105
4.0833335,18513.521,19841.26,28644.18,1597439.1,9412.06,31057.598,5519.327,2710.6812,13006.776,26325.809,74264.516,31369.963,27705.678,242217.55,115291.33,36221.004
4.1666665,18694.475,18091.793,28050.32,1373554.2,9118.364,31647.709,4119.9546,2604.4895,12148.753,25897.686,68923.66,28032.113,21285.014,180114.38,116485.59,37975.832
4.25,18868.818,16266.166,28372.027,1218800.5,9435.713,32250.584,3237.2117,2478.3538,11372.004,25355.775,67127.95,25291.477,18591.533,117539.59,115451.17,39852.594
4.3333335,18952.81,14867.936,28530.184,1127467.1,9554.461,32920.734,2454.443,2370.689,11007.424,24843.57,64003.918,24407.29,25780.885,78770.09,98560.67,41801.176
4.4166665,18528.104,13964.616,26925.865,1080154.6,9852.477,33546.637,2059.5195,2280.0903,10733.178,24428.422,66995.164,24138.324,40787.062,112614.805,70373.02,43829.164
4.5,17274.635,13946.515,26425.979,1022490.3,9939.134,34058.367,1747.4706,2188.0315,13670.983,24028.469,67227.84,24247.842,41392.86,201372.6,63924.887,45939.484
4.5833335,16276.673,13930.618,26995.904,1434721.8,10016.081,35057.36,1523.7443,2077.6648,20609.953,22619.84,69883.26,25164.719,37471.52,333873.1,66058.375,47978.598
4.6666665,16085.013,13045.821,28441.855,2076015.9,10547.71,39171.562,1708.1184,1974.0989,22518.668,21001.027,69581.805,26212.918,31584.416,423000.3,69822.625,49956.246
4.75,15974.978,12464.416,30016.438,2533231.0,11791.594,47209.895,3041.2722,1894.408,18562.271,19543.576,62749.207,26585.777,25111.633,492954.66,73010.92,51990.348
4.8333335,16100.903,11742.375,32411.666,2397894.2,12243.379,50596.54,3372.6992,1834.5488,15331.977,16817.885,55810.94,21809.184,19720.422,527673.94,87751.81,54076.152
4.9166665,16237.239,15658.975,33792.742,2250453.2,12566.925,51609.24,2883.8987,1788.7385,12926.612,16640.844,53134.125,19837.836,25137.814,517185.44,103321.586,56214.44
5.0,16399.871,21137.904,35257.195,1929100.2,11435.117,52294.164,2369.9128,1716.3639,11192.356,16421.512,54164.09,18228.582,23888.564,486117.12,101405.05,58426.01
5.0833335,16585.676,19958.193,36195.34,1610909.6,10389.531,53930.58,2539.7183,1636.6438,10279.694,16202.3545,51772.445,16596.537,16315.033,438965.75,95727.96,60760.652
5.1666665,16727.354,17004.348,35582.117,1364180.8,10076.164,55948.402,1925.5214,1558.8542,9719.2,15961.88,44455.652,14990.282,11230.031,399589.2,98189.484,63272.004
5.25,16867.373,14856.197,35545.75,1223654.1,9583.086,58941.734,1565.9292,1488.7297,9115.782,15717.98,41909.637,13130.855,8980.612,369300.12,99628.68,65897.43
