"Mean biomass (tons), excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
0.083333336,166418.5,1501.1267,2115.6685,6927.4146,1238.8418,10479.922,24452.799,5645.5063,4156.3115,37363.43,18187.979,360994.16,4708.6616,1156.8229,443421.3,889.6914
0.16666667,55730.625,1001.7456,1752.6478,7227.4287,648.31445,10593.749,7777.0166,1472.5626,1877.1208,15183.608,6743.842,99962.82,4789.8467,732.5054,407400.47,902.98267
0.25,29160.664,1355.8556,1869.0753,6789.31,449.03992,10582.074,7338.477,1087.3123,1678.0609,15518.52,6927.5166,81180.95,6853.6016,573.3243,352945.28,928.01764
0.33333334,14359.541,1823.8479,1980.6461,6807.9917,322.7436,10582.072,6787.2817,799.5815,1502.7042,15889.035,7204.999,89595.19,20175.213,487.77206,256150.11,957.64404
0.41666666,5914.825,2142.882,2088.9744,6671.3467,280.91898,10610.549,6109.152,541.11194,1352.7861,16595.914,7245.2207,160160.4,36306.383,431.07104,2004.3419,996.7297
0.5,4154.5225,2201.419,2123.107,22372.145,285.19202,10500.916,5212.0747,315.8578,2243.0203,16577.506,6804.5522,451980.6,24559.777,2676.6538,871.92847,1044.5071
0.5833333,3149.8008,1690.4935,2032.7845,28044.373,279.11133,10433.638,3926.8015,164.75816,2479.9392,15045.894,4767.6987,1325277.2,12517.857,19990.043,881.81384,1079.6581
0.6666667,2752.7766,1131.7975,7300.0615,32207.215,2481.9988,10307.924,3277.3232,146.80652,2839.4094,12892.171,3172.59,3464173.2,5916.866,21182.256,883.2736,1112.579
0.75,2038.0526,1130.5929,9854.251,29592.39,9317.08,10240.883,3959.049,761.0621,4160.345,12691.021,2414.9111,4267348.5,5259.55,9295.717,837.3351,1147.8352
0.8333333,1762.7595,1113.3662,16549.217,37420.61,18811.436,10339.045,4524.766,1078.6316,4398.467,7730.2417,1839.1871,38979.23,4554.85,10358.0625,1872.975,1185.2803
0.9166667,1746.9025,2465.2522,16894.105,41748.445,25281.104,10384.649,4962.827,1584.968,3822.0732,10694.362,3701.4504,6374.754,24886.594,9900.715,3003.6997,1224.5432
1.0,2025.501,3063.752,11452.263,32290.959,20731.207,10333.209,4713.863,1100.0673,3153.6306,9388.869,7688.7773,6805.097,32024.19,5977.095,3061.7595,1267.2367
1.0833334,2480.7913,2445.2136,6962.224,19998.709,7306.2266,10276.159,3763.0613,747.108,2550.98,6923.1016,4762.6733,6808.524,15364.484,3546.3005,2964.0298,1312.5173
1.1666666,2291.9597,2175.8918,3341.5154,9256.38,5463.8716,10260.029,3533.698,422.57,2126.2324,5288.784,2917.3875,6696.3457,15751.788,1803.6052,2798.533,1380.2616
