"Mean biomass (tons), excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
0.083333336,168290.75,1484.8173,2137.377,6811.94,1270.8741,10467.899,23532.629,5470.069,3825.982,36795.465,16855.887,375484.78,4991.037,1143.5614,443420.8,890.65594
0.16666667,60588.21,1102.5787,1792.6731,7186.906,656.1944,10564.497,7249.9517,1460.9028,1794.7067,13855.155,6766.767,100912.25,4609.9033,770.5441,407398.12,907.2107
0.25,33455.56,1506.4956,1963.4402,7093.696,403.62875,10683.065,6659.3687,1135.9326,1629.4281,13648.309,7066.068,85841.97,5782.962,493.66113,352941.8,931.2118
0.33333334,18627.234,1978.5173,2104.3655,7182.905,269.45453,10800.443,6182.7104,844.52,1497.0571,13724.387,7353.712,96494.9,14989.363,352.42056,256145.62,961.66364
0.41666666,7601.758,2376.2017,2230.1638,6944.0737,242.44502,10842.042,5496.3335,574.91833,1360.0447,13803.617,7414.422,145577.1,22854.703,332.58383,1998.5297,1000.00165
0.5,4532.8804,2503.9648,2271.8071,10699.077,238.29654,10730.052,4902.5586,350.43103,1669.8883,13702.383,6894.7563,328382.22,15564.203,4317.621,856.9382,1051.7393
0.5833333,3804.1958,1807.4482,2165.6274,22290.602,231.7367,10663.921,3981.5796,189.95886,2338.1248,12420.875,5065.686,1098327.8,7193.459,11377.242,856.73486,1088.0317
0.6666667,3080.356,1353.2402,6128.957,24187.322,2557.1917,10349.242,3395.2446,285.84122,2739.6418,10730.188,3852.0227,3121474.5,3461.9204,6791.1245,815.8532,1122.28
0.75,2485.382,1312.3455,11972.119,24050.727,7805.012,10048.078,3980.8206,809.9614,3496.7673,12068.473,2922.6316,3684088.2,3127.6772,4444.873,773.0343,1158.8431
0.8333333,2157.263,1305.0616,14251.403,23508.92,13807.053,10044.994,4635.9175,1777.1907,3659.7178,8718.205,2220.7705,33864.84,2597.1436,5561.602,1763.289,1198.297
0.9166667,2107.7766,1936.3564,15225.99,30232.38,17874.55,10020.263,4544.3706,2083.243,3076.9822,12553.066,6256.3784,6188.0337,13134.985,3135.996,2984.1782,1238.7788
1.0,2213.0076,2416.7192,12539.009,22456.78,17023.312,9871.078,4430.702,1485.1621,2633.262,12959.097,5197.2725,6546.698,28080.55,2430.9702,3214.3677,1283.4006
1.0833334,2423.6228,3011.7646,5236.486,12763.388,8058.6494,9537.493,3838.0474,988.5596,2264.2292,8291.575,3016.7637,6335.233,14667.317,1826.8345,3188.7998,1330.8026
1.1666666,2051.0427,3240.5403,3234.3965,8170.6465,6014.75,9282.575,3470.0603,614.0471,1945.7291,6129.225,3309.545,6127.006,16335.566,816.02014,3069.318,1400.1154
1.25,1965.7184,3940.571,2671.8374,5753.2397,6521.8604,8985.7,3523.3503,417.35178,1778.9895,8189.4307,4186.9434,5989.7954,19724.748,593.27374,2870.7498,1483.2092
1.3333334,1854.5327,5114.463,2670.5513,4119.217,7084.0957,8812.72,3500.5571,266.3379,1628.5844,10168.159,5279.8594,6329.3906,46484.59,555.23645,2503.7607,1575.0542
1.4166666,1675.2133,5508.582,2689.0828,3606.967,7476.308,8683.82,3182.492,130.47548,1423.1056,10529.257,6087.573,8014.7656,57836.37,1987.3984,34.098537,1680.0425
1.5,1423.3228,2809.067,2546.7876,3166.4746,7905.6367,8615.742,2295.9705,75.10443,2816.9014,9732.203,6213.6646,11129.067,45237.184,4959.4346,34.727585,1798.7551
1.5833334,1166.7509,1485.159,2225.258,11837.747,7134.249,8531.941,1718.723,46.28712,3010.505,7469.642,4762.6143,17189.672,26081.871,14825.767,34.87768,1903.8737
1.6666666,990.18933,1082.9784,5119.809,16439.324,8356.589,8475.797,1931.8168,188.34055,2821.7034,5457.4854,3243.4446,21215.885,22827.143,12476.754,33.382214,2002.3604
1.75,828.0403,1077.6586,12638.787,17738.105,16923.83,8227.424,2723.8105,1271.0879,3741.6323,5787.949,2418.3914,22693.623,23667.814,10890.334,31.691654,2105.8965
1.8333334,745.6824,1090.418,17100.37,21305.51,25295.904,7595.5864,3629.6875,2821.5042,3672.7158,6251.074,1734.7462,335.34378,23561.13,7212.0903,1238.3019,2214.2158
1.9166666,708.9495,2552.179,14223.217,22892.24,33265.273,7468.7373,4315.9614,2474.6328,3130.5784,8571.727,4943.1895,317.68475,31783.062,6843.6113,1942.8358,2326.765
2.0,794.3062,2327.479,12362.27,19688.715,30227.85,7248.857,3352.6304,2950.8142,2687.1777,9933.665,7520.0464,269.47195,33957.637,6339.939,1826.3143,2444.337
2.0833333,862.37616,2584.1655,6872.459,16522.637,16523.877,7087.451,2497.497,1859.509,2335.153,6374.6113,4364.094,232.10109,11767.512,4328.521,1830.4242,2568.616
2.1666667,806.9921,2895.778,3383.034,9976.243,10359.811,6942.78,2467.6226,920.5577,2046.4358,3928.4133,2965.7249,187.891,9970.498,2116.948,1731.9691,2722.3616
2.25,760.5582,3544.7986,3290.3987,6690.4775,10857.943,6806.95,2615.5735,640.3507,1851.8398,5001.586,4972.886,158.06741,11470.134,1342.8672,1609.336,2901.6672
2.3333333,722.48676,4723.5786,3074.7236,4736.5522,11657.809,6456.814,2700.573,448.11633,1680.7645,6409.875,6653.459,159.06923,37049.332,669.86334,1469.9115,3090.788
2.4166667,662.8715,4742.5635,3130.1125,4502.0825,12327.694,6077.2764,2747.247,286.7737,1499.3131,7829.1943,7738.2095,220.39337,54970.156,2223.3115,20.540422,3293.214
2.5,590.10516,2816.5513,3070.3816,4131.2188,12129.991,5981.8584,1900.0055,156.74083,2279.6648,9166.586,5675.5527,406.3935,41576.0,3838.1648,20.201345,3516.5225
2.5833333,518.548,1483.4983,2705.0747,18359.264,10270.882,5883.169,1209.3397,69.72697,2610.629,7655.493,4486.0977,1617.3855,17788.504,7303.9346,20.048155,3722.6702
2.6666667,462.02945,1151.3368,8534.816,23869.28,12118.648,5706.7676,1627.8499,165.46478,3001.7012,5693.372,1974.0027,3124.9863,14502.359,8313.334,18.867317,3921.029
2.75,396.47754,1114.8322,12927.342,23816.29,21117.473,5465.7773,2654.515,897.2288,4127.3896,6943.889,1504.7593,3607.065,12438.322,7629.945,17.500538,4126.4624
2.8333333,362.58313,1126.1619,17264.486,29513.117,32145.402,5356.2334,3926.2554,1577.7316,4544.3364,10824.694,1071.6959,57.21849,12819.951,5300.0195,1833.6609,4337.527
2.9166667,334.0454,2255.2622,19477.596,23282.37,40595.215,5245.8247,4058.982,2279.5078,3766.4712,15660.457,2392.2195,59.648678,29610.658,5314.3813,2431.4314,4553.606
3.0,363.2346,3013.3293,12171.01,19657.693,32665.639,5132.6885,3683.8472,1691.0466,3040.491,12232.756,5501.2656,57.052544,39903.504,5060.671,2161.3423,4775.835
3.0833333,405.99326,3057.1619,4939.9526,18925.21,14856.889,4964.9,3407.827,1080.1399,2480.2239,5305.422,2448.419,42.292305,17820.945,4955.648,2013.2769,4996.839
3.1666667,383.81458,2760.0725,2800.9363,7681.1797,11063.584,4698.9873,2966.61,595.0803,2235.8,3263.902,2613.8083,32.275494,19255.467,2754.5117,1911.2031,5209.4727
3.25,360.54288,3392.8225,2700.6726,4610.836,11389.353,4524.2114,3120.2544,402.11523,2062.4507,3676.8877,3396.0627,25.692041,23165.305,1972.6879,1780.796,5513.9487
3.3333333,346.90555,4516.6895,2675.5596,3714.625,11910.452,4255.641,3154.8633,272.86124,1892.0712,4235.5425,4208.1177,24.312029,55498.934,1654.933,1630.339,5816.7397
3.4166667,325.10477,4697.2036,2701.924,3390.4834,12733.262,4009.7517,3144.6526,166.92078,1747.8215,4754.2124,4495.4375,25.69778,68029.74,8579.445,22.726013,6150.976
3.5,287.76013,2608.3906,2728.4443,3040.5432,12521.086,3859.0376,2327.217,85.99967,2691.3728,5335.1733,4140.671,45.46628,40482.445,7384.034,22.498285,6556.666
3.5833333,253.83842,1540.4874,2377.0327,18665.2,10530.848,3725.172,1653.5629,44.729313,3014.4607,4794.8394,2480.467,121.65245,25208.438,10009.166,21.684124,6908.029
3.6666667,225.75244,943.2867,6368.745,13814.371,12761.633,3579.8306,1529.9845,262.60834,3396.6826,3391.215,1862.4249,164.63484,20888.893,11305.785,20.753786,7235.024
3.75,210.16301,964.6827,13143.917,14247.46,21857.113,3441.675,2168.9026,1698.8398,4438.409,4504.7314,1378.649,181.5065,20026.092,9237.196,19.637888,7570.8696
3.8333333,196.32875,941.5713,21399.307,18143.135,31925.385,3318.8337,2807.5383,2659.7104,4705.2495,6865.181,970.9835,2.4903944,18663.822,7390.5977,1498.6094,7909.448
3.9166667,190.35245,1803.9348,19039.438,24370.848,41384.207,3214.67,2829.4045,2861.2334,4162.4272,8590.356,4224.639,2.1730092,30756.453,6238.6084,2163.7646,8250.411
4.0,208.29124,2807.588,17542.154,18900.766,31909.12,3110.48,2842.9863,2015.9456,3646.9214,6496.227,7558.6123,1.752203,36820.426,5506.6177,1986.1648,8600.859
4.0833335,231.58867,2841.2805,6842.2075,14338.669,15849.566,3023.2446,2252.627,1041.8036,3071.175,3438.8123,3845.7788,1.3104801,12125.061,4429.038,1927.4824,8989.252
4.1666665,227.9337,2892.9321,3337.9546,9453.002,11289.21,2898.4512,2119.3308,690.6337,2671.1733,2569.0703,4054.8127,1.0176373,10946.305,2403.8486,1848.7563,9512.908
4.25,224.34009,3857.6677,3156.156,5634.743,11308.517,2841.2441,2272.1328,511.41788,2550.4893,3089.166,5958.4023,0.8279487,13285.356,1488.6692,1737.2898,10137.147
4.3333335,220.63776,5239.0205,3214.3396,4235.8916,11405.508,2684.1924,2335.9155,385.12662,2486.8337,3672.254,7555.695,0.8350362,45158.574,868.3176,1600.8501,10775.9795
4.4166665,211.23418,5862.166,3279.7478,4022.2375,11824.9375,2620.8887,2137.95,226.96974,2264.7195,4495.667,8930.652,0.9051901,57043.535,3794.0862,22.969156,11524.011
4.5,198.44994,3364.0244,3348.4583,3752.8528,11814.451,2568.3608,1639.9836,103.182205,3568.6826,5203.816,9212.415,1.0144433,49462.953,5542.142,23.456776,12308.588
4.5833335,187.44916,1520.204,3279.391,25617.783,10046.049,2515.728,1123.5479,55.659756,3454.7695,5665.546,7865.558,2.6077642,23323.816,8062.989,23.211617,13050.685
4.6666665,175.91098,1247.6337,6820.5977,24271.72,12903.831,2462.9011,1333.3784,152.51,3836.0261,3451.1824,5400.869,5.669135,20937.893,9374.32,21.851404,13732.692
4.75,167.87373,1270.2338,12775.041,17133.598,24602.822,2409.9639,1895.8784,824.34906,4955.944,4011.871,4062.0938,6.7794633,23246.865,11218.663,20.608429,14412.094
4.8333335,158.77429,1262.6993,18073.332,17213.924,37806.62,2307.7017,2263.1948,1947.818,5083.687,4521.597,3131.8638,0.09389292,24745.59,11489.563,1925.4634,15130.283
4.9166665,154.82004,2275.3618,16390.668,16215.421,43039.69,2256.0615,2539.4548,2490.3687,4697.6387,6177.5684,4291.7354,0.08050917,40390.855,9272.546,1939.1504,15846.738
5.0,164.56648,2910.8088,11295.335,16054.579,34620.316,2204.2378,3254.807,1886.4957,3891.8394,6330.5527,8662.984,0.07556455,45688.67,6584.682,1762.6224,16631.582
5.0833335,174.5346,3235.7153,4267.52,16600.217,15411.53,2118.6433,2877.5642,1397.3951,3302.2092,3658.363,5861.377,0.061660368,16324.456,5152.667,1682.4072,17208.111
5.1666665,170.55353,2877.6567,2682.3008,9658.309,10576.706,2035.2041,2180.3738,870.5824,2954.1475,2618.1316,3776.4392,0.04551698,15263.013,3182.241,1599.8501,17930.602
5.25,165.21162,3609.4812,2426.2922,5590.983,10643.576,1954.4613,2050.9165,612.7661,2747.3142,3158.963,5097.191,0.03195214,19390.535,1540.2958,1492.7158,18701.209
5.3333335,160.88835,4670.4526,2250.8518,4985.1074,10918.895,1876.7518,2060.571,453.98465,2600.782,3896.6082,5910.328,0.032336555,39246.824,861.6512,1367.8154,19686.838
5.4166665,154.74036,5145.5146,2117.4658,4826.6455,11457.835,1801.3691,1922.0793,322.1704,2360.5989,4857.6133,6832.814,0.033928853,59276.758,5493.4326,18.303417,20559.969
5.5,146.4032,2732.2166,2048.9211,4837.559,11621.512,1728.422,1358.4183,189.97299,3220.4175,5864.138,6944.512,0.1184255,42804.492,10430.63,17.389046,21565.89
5.5833335,136.74612,1132.1534,1797.2339,25560.703,9365.73,1658.2118,919.62396,122.07793,3314.2866,5654.673,5745.498,0.3236759,18296.965,10592.061,15.067892,22439.469
5.6666665,127.78486,891.9116,5218.006,23312.812,10648.588,1590.3423,1007.2233,247.09212,3967.234,3938.257,3768.3357,0.4791143,14001.694,12386.024,11.949974,23296.771
5.75,121.42742,874.7215,11792.744,18297.193,16632.303,1524.7516,1663.2551,833.95966,4825.768,4030.1294,2823.2214,0.55276716,12169.336,12206.459,10.109123,24158.002
5.8333335,115.16312,792.73083,16693.193,22184.537,23618.988,1461.3092,2377.6355,1866.6294,5039.439,5277.701,2096.5337,0.0068395375,11558.851,9341.967,1212.5775,24945.123
5.9166665,110.85339,1973.2837,15327.324,23821.77,34350.047,1400.0187,2491.0334,2231.1753,4171.6343,7931.237,6886.014,0.006288226,28941.305,6514.2383,1393.7279,25818.434
