"Mean biomass (tons), excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
0.083333336,172042.73,1489.38,2102.9824,6901.673,1252.1901,10445.969,23948.912,5342.462,4016.5613,36075.297,17231.797,366811.6,4580.134,1056.6622,443414.47,891.6069
0.16666667,61015.87,985.6736,1710.0978,7465.576,648.2493,10628.088,7210.746,1154.8645,1974.1791,12804.771,5671.7363,111810.32,4318.3853,674.33954,407369.44,907.6021
0.25,29394.229,1341.9083,1808.026,6988.115,449.30225,10746.588,6630.3975,883.6689,1686.4719,12353.049,5658.9673,97616.84,5902.5728,560.5314,352896.72,931.5062
0.33333334,15856.694,1764.2395,1901.1995,6789.608,317.88257,10575.621,6005.7793,651.9003,1559.3374,12127.041,5713.612,112402.22,13675.158,431.23886,256088.25,962.1882
0.41666666,5609.953,2178.804,1968.427,6641.074,286.92276,10503.231,5392.2944,444.43765,1545.6875,12106.265,5667.01,187356.61,25525.746,297.58588,1955.4292,1002.0761
0.5,3004.8657,2337.102,1920.2738,8456.627,282.6268,10301.12,4526.25,248.08432,2183.0786,11998.769,4946.198,428453.16,17458.344,364.93637,805.6016,1050.9167
0.5833333,2177.3545,1748.5437,1832.0013,28530.14,276.29813,10279.694,3464.7656,143.16928,2538.9216,11294.317,3289.592,1934521.8,8014.262,1577.7797,738.7266,1086.7262
0.6666667,1673.0275,1429.08,3913.5564,33100.49,2594.6228,10249.387,3187.1167,160.02357,2907.778,10105.917,2356.919,4105186.2,4262.528,4843.0054,738.5714,1120.5878
0.75,1524.8164,1445.4128,7473.605,36034.03,6344.7847,10100.384,3658.4045,547.4719,3988.0833,12429.077,1719.5951,4797778.0,3904.3313,9187.387,713.75366,1156.2767
0.8333333,1446.7764,1432.6112,10296.45,36600.31,13339.119,10079.712,4323.4727,1147.8474,4425.4033,10727.522,1310.1733,43719.336,3402.32,9539.049,1752.9862,1194.3008
0.9166667,1470.2573,1909.941,13598.343,45798.273,18673.963,10176.11,4686.93,1249.5653,3859.8945,13416.638,4530.709,6292.41,24765.064,10879.839,3276.989,1234.6747
1.0,1820.3837,1903.2054,13182.919,29433.871,14768.48,10106.336,4316.922,1129.7876,3256.267,10984.835,6288.945,6116.672,26517.115,7973.5195,3210.8733,1278.3981
1.0833334,2085.1438,2553.041,4587.309,18331.668,8073.0815,9930.469,3424.2476,709.63684,2820.5708,6956.998,2893.7654,5518.8936,10746.175,7547.464,3049.2947,1322.85
1.1666666,1963.8044,2737.5674,2961.424,9699.27,7245.856,9729.85,3093.2578,440.83777,2296.7874,5385.0283,3428.279,4948.0815,11311.722,1321.6676,2899.797,1386.8293
1.25,1876.0515,3174.0703,2539.8518,6015.28,7143.4614,9427.325,2889.1912,305.29572,2084.4624,6813.0386,5263.1367,4495.5366,13886.675,921.1403,2672.334,1468.6768
1.3333334,1802.2896,4231.7803,2498.0818,5177.4604,7700.522,9344.05,2681.5806,208.9929,1887.5592,8037.762,6643.2983,4655.424,41793.105,886.1275,2258.886,1561.4489
1.4166666,1678.5775,4732.8584,2429.7007,4652.2466,8371.915,9257.656,2467.8801,143.68639,1696.1141,9668.039,7318.6953,8985.078,55866.203,2960.728,30.527374,1666.254
1.5,1459.3123,3104.796,2066.692,4009.0361,8718.5,9022.706,1991.743,93.72285,2760.6685,11226.577,6712.939,20257.07,43442.043,3909.1455,31.304201,1783.8276
1.5833334,1249.5765,1462.9834,1729.925,12415.203,6704.497,8892.13,1632.461,64.74148,2988.7664,10179.813,4604.881,41764.785,19513.871,4277.6807,31.65308,1887.8821
1.6666666,1056.4314,943.3788,6411.4077,29659.83,10345.494,8724.581,1814.3706,180.33757,3074.358,6370.596,3033.4849,56022.84,18398.61,4533.96,31.51011,1986.0024
1.75,881.7276,862.87964,12277.076,16347.591,18729.371,8532.991,2791.9734,1129.1826,4443.612,6240.705,2069.7258,61071.066,19367.312,3916.0437,31.08441,2088.7634
1.8333334,783.0822,877.4897,15460.276,14146.177,29132.75,8219.255,4026.3367,2376.62,4880.1094,7535.088,1454.4617,962.08344,18962.152,5191.539,1300.0616,2196.288
1.9166666,727.3059,2362.3296,16082.784,20820.72,38313.49,8044.6816,4417.835,2516.2925,4272.54,10238.308,6475.292,962.3761,34381.906,5319.4077,2163.2712,2308.3516
2.0,762.1356,2267.7896,10151.023,21315.438,29530.96,7817.33,3822.9375,2070.393,3576.806,9151.671,7533.9595,900.3788,37927.723,3289.097,2301.4854,2425.7783
2.0833333,811.2207,2179.0266,5416.184,18122.648,14422.789,7649.782,3506.2856,1126.7245,2981.4907,5533.797,5535.1436,744.9387,16342.514,3057.0725,2310.2942,2550.15
