"Mean biomass (tons), excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
0.083333336,20194.592,3275.0857,14964.804,29134.375,14090.23,7201.983,16950.227,16374.056,11269.776,149608.1,43921.164,391943.22,84761.75,84113.78,38908.76,6881.1167
0.16666667,15681.609,1608.2971,2745.3674,27244.357,6129.628,7456.311,4604.414,1870.2902,3856.602,50713.176,17390.77,85446.59,35521.035,48940.59,39485.14,6911.1304
0.25,12444.806,1810.8887,2214.3625,22032.957,4252.0396,7720.829,3648.5615,1805.8226,3108.7546,45985.37,15086.424,66918.95,42219.047,26713.219,37751.7,6932.1606
0.33333334,10725.452,2109.502,2232.3772,19230.092,2780.9421,7976.815,2833.173,1763.826,2939.3303,43886.86,14375.5,87438.555,75883.84,14889.727,30321.87,6962.1475
0.41666666,8653.499,2398.681,2244.4922,17393.053,2384.6033,8303.546,2256.1208,1687.6201,2803.6365,41715.92,13660.602,166311.45,89325.305,6702.346,293.11502,7020.793
0.5,7183.554,2116.16,2077.3381,22230.38,2258.1611,8550.144,1677.3464,1508.4885,3026.3071,38930.742,10392.551,522079.6,48883.6,10278.223,222.99768,7080.3613
0.5833333,6362.363,1791.4454,1768.486,39393.88,2059.6345,9312.392,1262.8301,1145.6057,3929.8582,35138.297,7795.6377,1841653.0,24101.225,13742.888,211.09987,7109.4995
0.6666667,5670.2046,1599.3068,5673.4043,40578.727,4478.5815,11105.11,1385.1348,1160.8964,3948.8948,31632.406,6143.117,3836170.2,15226.872,12955.497,203.94371,7076.4395
0.75,5239.629,1584.5923,14283.114,39343.89,13462.332,11679.354,2169.6467,2173.999,4919.972,31836.11,5121.6113,4569132.0,12038.0625,13189.805,193.80667,7038.283
0.8333333,5054.1978,1615.8444,12229.802,43127.258,24590.072,11588.907,2783.5566,4493.687,5201.7026,8419.671,4252.82,41397.566,9054.196,18686.229,1490.7042,7020.6953
