"Mean biomass (tons), excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
0.083333336,21850.494,5935.7153,22864.854,55520.906,6710.3037,1764.7281,21109.18,17472.977,13418.258,117431.94,21768.207,194927.9,276480.88,67012.41,24373.191,7460.6714
0.16666667,22188.574,6331.865,23407.49,62218.11,5362.921,1943.4163,21641.871,17053.654,13144.75,110756.9,20179.066,164830.5,231924.36,66301.89,22397.74,7533.195
0.25,22519.523,6696.436,24042.959,66570.09,4275.515,2148.4812,21112.639,16706.691,12917.511,103584.125,19247.234,141611.45,202200.77,65136.76,19415.09,7609.274
0.33333334,22758.385,7046.891,24512.457,70306.016,3366.0508,2238.9248,20546.076,16459.74,12700.386,99233.266,18849.803,132389.73,184825.92,65556.97,14122.687,7690.0166
0.41666666,22601.252,7457.482,24975.793,73591.59,2870.6006,2261.9973,20145.58,16894.041,12478.469,96885.4,18940.268,127735.2,170944.97,75585.555,10175.139,7779.842
0.5,21829.088,7837.966,25636.334,76035.43,2528.609,2274.306,19777.467,18273.65,12288.829,94072.914,18702.107,123205.766,155834.78,8098078.0,10480.344,7880.553
0.5833333,21248.668,8183.5977,26380.625,77639.52,2313.7593,2285.7686,19547.078,20084.666,12069.599,89901.9,18304.283,118800.93,142784.52,1.348523E7,10835.863,7937.1665
0.6666667,21284.854,8393.488,27194.102,78956.87,4378.309,2296.3806,19708.762,20654.889,11868.727,84903.555,17431.355,115351.12,129714.45,1.0735782E7,11135.776,7924.26
0.75,21371.023,8564.663,28059.639,80083.59,7842.8247,2306.1414,20400.242,21028.893,11654.877,94719.664,16538.307,113287.54,115837.3,8627027.0,11371.585,7913.13
0.8333333,21645.293,8718.369,28509.918,81072.67,11027.419,2315.0515,21384.572,20904.65,11456.663,98774.34,15648.658,92149.195,99575.875,6777087.0,41810.727,7903.7285
0.9166667,21921.758,11180.4375,29306.291,82211.016,12357.9375,2349.971,22005.258,20592.07,11376.417,89258.93,14700.706,80199.28,84799.64,5353427.5,73905.78,7895.9585
1.0,22205.596,12614.975,30058.986,83786.414,11615.89,2502.252,21354.953,20119.365,11879.962,77943.83,14005.14,69000.766,73192.98,4189177.2,83476.32,7913.6216
1.0833334,22504.193,13284.813,30678.012,84705.21,11396.055,2877.6257,20251.53,19541.543,12937.903,72141.414,13550.786,58582.92,63913.13,3248690.5,92332.32,8008.6323
1.1666666,22792.766,13433.986,30754.621,86793.336,10876.086,3468.3584,19128.102,18964.691,13471.717,69722.47,13127.636,49649.176,56023.383,2593780.5,116847.8,8146.9175
1.25,23074.729,13521.89,30761.473,89473.74,10384.317,4014.4497,18159.3,18502.344,13995.445,66007.85,12275.958,42759.098,50958.59,2098284.2,135715.28,8308.293
1.3333334,23289.123,13681.656,30674.86,103552.14,10434.151,4292.578,17174.225,17970.691,14315.353,64501.555,11727.991,42010.082,46973.816,1720108.6,145949.19,8482.436
