"Mean biomass (tons), excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
0.083333336,21875.451,7198.7017,23092.715,81538.6,6578.3774,3245.288,20966.951,22846.04,11190.125,117684.74,52058.34,124907.44,143032.84,67430.76,25841.4,7468.8027
0.16666667,22204.033,8002.8105,23634.186,88307.58,5268.224,3637.3628,21543.29,22570.414,11706.181,111894.74,54095.66,110040.67,121154.79,66844.08,23740.139,7552.34
0.25,22505.377,8849.34,24091.152,95040.64,4086.2478,4060.867,21043.96,22397.387,12290.818,105835.49,54612.445,99874.75,116824.27,65854.37,20564.648,7639.617
0.33333334,22738.602,9930.358,24374.418,101125.34,3211.743,4513.5845,20609.145,22127.928,12895.953,103884.25,56155.707,95731.555,153355.5,66439.336,14920.95,7731.6963
0.41666666,22573.283,11321.062,24594.615,105912.61,2659.941,4994.317,20205.809,21921.348,15007.065,101578.76,58739.363,93982.72,177492.4,80593.336,10650.196,7833.2373
0.5,21782.537,12652.207,24898.209,108756.1,2325.4187,5497.4624,19758.29,21839.68,22354.82,99043.98,61090.31,98630.27,158846.52,7675766.0,11016.654,7945.306
0.5833333,21184.918,13638.602,25365.34,109903.91,2113.8276,6025.692,19528.871,21689.934,24179.877,94965.94,63573.258,267976.72,143224.88,1.2777801E7,11473.667,8013.7085
0.6666667,21220.24,14162.705,25926.973,110686.516,4296.9067,6576.81,23234.959,21525.395,24915.404,88702.49,64096.004,450530.6,128378.75,1.0265399E7,11898.937,8012.066
0.75,21322.29,14626.224,26734.299,111602.94,10761.85,7147.4155,26589.68,21360.744,25940.096,83460.06,63139.527,591270.2,115594.734,8359419.0,12282.613,8011.936
0.8333333,21601.441,15064.682,27693.668,112666.266,15173.219,7739.8413,28042.072,21231.482,26716.846,75995.29,61876.13,591460.0,102613.125,6992948.0,59414.652,8013.6245
0.9166667,21898.49,20591.156,28902.982,115466.23,17541.54,8362.57,28225.97,21056.637,27285.238,73393.93,60497.31,471503.0,139249.02,5735111.0,139298.47,8016.9985
1.0,22223.486,24015.662,30414.133,117934.4,18416.79,8992.034,26377.742,20914.938,27737.936,71145.836,59494.05,371397.28,157735.2,4709554.5,167350.31,8045.9146
1.0833334,22438.281,25432.023,30532.023,118420.375,18847.795,9605.688,25690.215,20563.438,27359.303,69155.04,57624.457,294087.22,129665.06,3939219.8,168493.88,8131.197
1.1666666,22581.04,25042.303,29974.154,118593.64,19452.36,10214.75,24589.535,20193.814,27304.979,67387.45,55073.355,234714.19,99009.75,3326806.8,176002.3,8221.759
1.25,22711.107,24816.39,29370.396,118837.46,19775.717,10827.295,23394.697,19864.48,27610.201,65451.4,52437.508,186407.06,81389.31,2808382.2,176418.89,8319.203
1.3333334,22767.51,25463.55,28677.11,119134.586,19551.29,11443.223,22550.205,19420.152,27757.725,63644.613,50049.01,180515.77,90828.83,2409903.2,169322.78,8420.395
1.4166666,22429.088,26791.613,27929.703,118496.875,20242.945,12057.853,21302.91,19046.959,28022.23,61929.703,47633.582,213090.45,103815.34,2078150.9,152394.02,8525.783
1.5,21462.227,28803.465,27347.268,117070.49,21072.104,12661.545,19925.205,18704.84,28907.688,60356.38,45522.71,249155.27,88288.68,1872186.2,154102.78,8635.455
1.5833334,20701.213,29551.967,26837.422,115548.18,21621.57,13264.692,18743.305,18307.91,32290.086,57362.902,43314.11,362769.62,70084.19,1689941.5,158840.08,8715.219
1.6666666,20570.336,29505.75,26556.07,113854.99,22662.951,13877.504,19826.05,17850.463,36169.06,54287.527,40835.004,456142.9,57009.438,1588372.8,163240.64,8722.373
1.75,20497.195,28789.18,26466.885,111758.52,23422.863,14502.704,21223.375,17421.275,38438.523,51495.746,38333.46,546607.3,48678.676,1433114.8,164769.0,8731.959
1.8333334,20597.977,26063.291,26865.588,110714.52,24569.328,15227.407,21567.773,16978.541,39288.21,46729.94,35636.324,509970.12,42062.94,1269347.5,211389.81,8743.94
1.9166666,20702.666,28069.104,28001.82,110031.41,24436.46,15924.827,20194.463,16559.383,39290.84,45504.047,33463.504,410049.4,49610.137,1081934.1,289428.16,8758.25
