"Mean biomass (tons), excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
0.083333336,20143.887,3325.9456,15629.056,29247.64,14258.858,7165.0127,17477.52,17158.78,11289.976,150929.72,45430.38,404474.84,82138.625,86193.27,36127.555,6879.4277
0.16666667,15828.153,1730.2773,3027.9517,27406.11,6493.8623,7234.884,4749.5825,2678.4927,4286.23,50292.6,20171.258,105626.875,31471.32,61110.152,33208.4,6908.0957
0.25,13120.782,1886.6698,2520.6353,23883.988,4359.055,7373.747,3837.84,2609.9045,3683.617,45251.188,17181.535,81918.5,30131.389,46196.926,28793.697,6936.805
0.33333334,11321.027,2189.7595,2513.9465,21345.432,2564.3096,7631.3574,3122.442,2504.4187,3499.4766,42956.156,16434.814,91752.07,68732.85,27020.219,20953.03,6966.113
0.41666666,9555.887,2345.9082,2469.6309,19848.225,1945.3575,7853.577,2529.505,2230.0354,3367.1694,40828.13,15861.91,150339.56,78106.67,14213.54,209.40895,7020.5635
0.5,7970.6733,2057.1199,2344.3042,19091.773,1760.997,8170.8765,1998.8743,1843.553,4137.7725,37807.45,13172.913,376373.5,49472.598,12199.023,171.97069,7077.1846
0.5833333,6823.209,1768.552,2004.032,38343.844,1466.5282,11380.491,1461.9958,1361.0088,5009.182,33682.727,9375.371,1586320.8,24943.654,10524.085,159.34077,7104.112
0.6666667,6227.6475,1415.2698,5504.36,42811.203,6055.122,18540.883,1453.8375,1352.6982,4457.3335,30379.102,7597.935,5320853.5,16229.452,7759.8994,149.08835,7074.5347
0.75,5809.7466,1410.2518,11232.59,47592.234,11144.352,18734.426,1778.9685,2226.6235,5152.1016,29705.453,6327.175,6294406.0,12653.492,10378.909,138.56528,7042.3174
0.8333333,5287.8936,1374.9685,14482.651,48062.195,19535.445,22113.033,1942.3081,4060.8516,5844.016,8420.095,5302.694,56244.645,9822.98,11496.744,1938.2113,7013.4014
0.9166667,5241.7393,2316.2375,13736.652,38716.88,26667.678,19063.29,2012.7218,4832.3633,5340.6772,11289.275,7074.626,6284.3022,36145.277,11466.197,2742.2354,7001.8677
1.0,5605.795,2473.2317,9960.411,36926.06,21305.352,10421.1,2279.9302,4455.2866,4857.086,9574.435,7584.244,5919.8027,36732.8,9646.825,2135.4165,7013.564
1.0833334,5365.703,2741.3708,4280.401,17395.857,10021.351,9630.611,1784.6124,3134.005,4230.6626,4372.8755,5044.4194,4504.1084,14025.368,2912.1829,1906.1989,6956.9365
1.1666666,4797.66,2371.544,1585.6492,9221.654,7106.1504,8893.606,1440.2777,2276.9268,3760.0771,3488.2764,5651.868,3634.1448,13225.072,2001.1552,1827.9835,6830.4424
1.25,4469.031,2753.4534,1319.1251,6913.125,7330.291,8731.139,1357.0806,1967.5983,3542.4985,4177.9585,6946.0767,2938.6392,15671.036,1515.8889,1711.3699,6721.8555
1.3333334,4242.253,3648.1216,1233.6003,5602.6416,7747.9346,8228.899,1346.5421,1766.6431,3332.5295,5128.3975,7859.0376,2934.3904,52877.277,994.3411,1556.4999,6635.307
1.4166666,3973.5796,4066.242,1191.1307,4534.421,8324.836,7968.4736,1163.8739,1492.764,2983.2842,5689.774,7758.1763,7690.474,68627.75,6887.3936,21.77143,6551.1978
1.5,3552.1892,2805.79,996.28705,3708.8767,8695.656,8338.999,956.8212,1202.0289,3987.7417,5286.192,7113.512,16645.82,48022.78,8912.915,20.310265,6468.477
1.5833334,3012.9167,1626.7202,829.0884,18100.184,7657.543,10407.065,714.896,836.4941,4395.9478,4249.2715,5258.3687,31991.602,23549.107,15300.377,17.730707,6372.9707
1.6666666,2657.0774,1315.4626,3567.0273,18637.934,10195.979,10603.491,1119.4004,898.85614,5019.3457,3344.3977,2781.6213,38314.164,17742.807,16104.409,14.928116,6238.6084
1.75,2343.1714,1235.4928,10382.815,19158.832,22115.68,9283.93,1949.1459,2117.96,6445.995,3930.5002,1951.8063,41319.45,16557.184,12354.508,13.746057,6108.5425
1.8333334,2096.3577,1185.6152,10511.896,15614.118,32670.492,8615.449,2949.1675,4473.333,6844.5796,4560.4087,1338.3153,584.27704,16660.502,10549.332,1802.5331,5982.0854
1.9166666,1926.6597,1762.9923,13240.736,23868.727,43289.523,7867.0347,3170.1067,5278.9062,6372.7236,7230.5825,4147.9336,481.239,28965.842,7936.315,1777.6974,5859.7246
2.0,2062.0327,2245.5024,7757.1,14780.268,37897.926,6654.506,2819.1975,5364.6064,5056.6777,7105.417,7376.199,373.38168,31395.932,5279.4277,1682.304,5752.758
2.0833333,2171.0198,3081.1567,3180.6462,8161.703,15825.399,6294.7104,2373.6665,4525.3774,4839.2446,4402.3506,3619.4143,301.29648,16976.215,4093.391,1580.1395,5780.335
2.1666667,2130.9397,2899.5244,2281.231,5600.0913,10028.051,6325.546,2080.487,3483.5933,4527.502,3291.9336,3551.7651,227.34923,14533.753,2653.8464,1501.6389,5813.2866
2.25,2165.0144,3380.9438,2321.4478,3914.957,10425.442,6244.091,1964.4185,3247.545,4492.5664,4858.3086,5915.9175,189.89789,16610.893,2723.6353,1400.3812,5872.651
2.3333333,2217.8545,4706.173,2273.427,3969.7544,11135.452,6036.676,1782.1217,3191.0574,4674.467,6256.933,8580.617,189.73257,52036.605,2922.9192,1283.6334,5931.6367
2.4166667,2238.9897,5311.806,2072.868,4023.2234,11762.23,5938.497,1755.9044,2779.7095,4579.6147,8363.975,9613.909,221.82227,61841.8,6601.848,18.404587,5986.085
2.5,2179.1792,3779.1323,2003.9716,4016.0466,12091.183,7026.6724,1002.99725,2054.366,6013.1523,10422.682,10037.242,246.96512,39410.49,12444.114,18.819954,6039.644
2.5833333,2010.8588,1859.5151,1523.0619,21310.092,10136.455,11309.627,690.1613,1406.6753,5558.1465,10484.317,8709.212,351.45602,23028.736,18736.635,19.13208,6087.0376
2.6666667,1850.6705,1518.9396,4175.5884,28054.184,12038.683,14030.147,1047.5399,1481.6511,5464.5977,7208.3154,5750.6694,437.9316,19707.305,18922.525,18.469028,6092.606
2.75,1780.4104,1473.879,9442.22,17331.17,18436.88,14457.426,1557.9764,2923.8247,7251.455,6237.427,4983.101,468.96182,21280.25,20614.41,16.969011,6098.7173
2.8333333,1701.7572,1455.0421,14236.111,19268.459,24796.844,12526.269,1936.5911,5840.533,7746.6797,7311.4277,4136.55,5.6948233,19788.371,17035.844,1508.993,6113.3477
2.9166667,1704.2981,1973.6365,13971.3,16408.818,35201.566,14663.099,2244.7275,6361.564,6708.537,8829.53,5383.428,4.644588,27150.527,14395.768,2028.9027,6127.159
3.0,1809.6956,2523.6538,9622.867,19372.225,29720.158,13186.698,1953.425,4773.6987,5709.58,8204.559,11154.406,3.9402075,31701.594,10901.973,1457.2069,6149.81
3.0833333,1670.7896,3068.2822,4313.701,13488.724,13613.223,9725.555,1738.5165,3995.3413,5573.4453,4739.32,7348.206,2.5373924,13430.858,7583.6924,1430.8486,6139.8447
3.1666667,1394.7482,3027.0024,2411.559,8024.8354,9417.322,6268.7344,1709.2808,2939.1619,5341.972,2386.456,3378.6465,1.5887482,12493.814,4041.2378,1358.1388,6080.2666
3.25,1284.821,3697.6504,2316.02,4048.5103,9642.737,5989.976,1698.852,2737.1074,5241.597,2719.356,4175.6323,1.0311393,14499.148,2367.0103,1265.354,5885.304
3.3333333,1262.6613,4951.829,2369.373,3574.9368,10115.995,5800.864,1676.8348,2529.0598,5082.349,3251.568,5608.495,0.9692023,43294.1,1487.353,1156.8472,5878.6504
3.4166667,1233.8976,5299.7905,2397.2708,3225.6106,10675.973,5504.1675,1433.7687,2140.3398,4708.9023,3819.3208,6516.4673,1.5233489,74720.9,9790.535,16.898985,5869.578
3.5,1174.3439,3667.394,2212.188,2945.9358,10608.715,6528.2217,1127.7697,1698.4529,5974.111,4285.3843,5431.3,34.47262,48049.03,7339.3174,16.568895,5862.0605
3.5833333,1100.2482,2433.3623,1787.2314,14065.813,9046.183,10676.047,771.86035,1252.1365,5976.1733,4163.847,4205.068,125.533,24614.994,7714.676,16.204338,5843.8135
3.6666667,1041.112,1690.5521,5318.157,30421.889,12084.599,10372.59,1030.2382,1282.9706,5691.02,3725.3704,3363.5693,173.28217,18800.63,11860.563,15.024052,5750.9263
3.75,982.08765,1575.9213,13058.219,23166.928,22853.955,11987.063,1849.6024,3064.7126,7373.833,4592.121,2725.3958,192.60323,17286.396,11241.805,14.130344,5705.0103
