,x
223,1610111.329
224,9156921.316
225,53844024.99
226,322584403.2
227,1940396057
228,11547871065
229,67004095574
230,3.74E+11
231,1.97E+12
232,9.71E+12
233,4.39E+13
234,1.80E+14
235,6.60E+14
236,2.12E+15
237,5.93E+15
238,1.42E+16
239,2.84E+16
240,4.73E+16
241,6.45E+16
242,7.17E+16
243,6.58E+16
244,5.04E+16
245,3.26E+16
246,1.80E+16
247,8.56E+15
248,3.55E+15
249,1.30E+15
250,4.26E+14
251,1.26E+14
252,3.39E+13
253,8.41E+12
254,1.95E+12
255,4.27E+11
256,89105225774
257,17950309912
258,3528502309
259,684401981.4
260,132460754.9
261,25868486.95
262,5154842.277
263,1059919.803
264,227403.2255
265,51470.57072
266,12384.05957
267,3182.157998
268,877.2114302
269,260.6032576
270,83.81419771
271,29.31478524
272,11.20098957
273,4.696732206
274,2.171071435
275,1.111374724
276,0.632884098
277,0.402748838
278,0.287713363
279,0.231777125
280,0.211512039
281,0.219645733
282,0.260737074
283,0.355422013
284,0.558877405
285,1.018330278
286,2.159880952
287,5.356846524
288,15.60615816
289,53.60388863
290,215.1707126
291,990.9399308
292,5138.921269
293,29453.72438
294,183119.7756
295,1212104.898
296,8383748.651
297,59471998.53
298,424664748.7
299,2995866392
300,20493888817
301,1.33E+11
302,8.11E+11
303,4.52E+12
304,2.27E+13
305,1.01E+14
306,3.86E+14
307,1.26E+15
308,3.44E+15
309,7.70E+15
310,1.38E+16
311,1.97E+16
312,2.16E+16
313,1.81E+16
314,1.16E+16
315,5.86E+15
316,2.35E+15
317,7.73E+14
318,2.12E+14
319,4.94E+13
320,1.00E+13
321,1.81E+12
322,2.97E+11
323,45307560708
324,6542951156
325,915072314.9
326,126610645.3
327,17704041.7
328,2555738.105
329,389095.6026
330,63818.51209
331,11519.71491
332,2337.737913
333,544.8328296
334,148.9698581
335,48.815254
336,19.58344283
337,9.804607007
338,6.10915956
339,4.663627453
340,4.293047093
341,4.690457352
342,5.986607466
343,8.785586177
344,14.59127988
345,26.99336539
346,54.748219
347,119.823111
348,278.5333069
349,676.8430046
350,1692.315511
351,4285.145991
352,10815.5628
353,26781.8241
354,64039.36672
355,145538.5572
356,309415.1536
357,605683.7013
358,1074482.396
359,1700239.679
360,2362037.194
361,2840986.428
362,2966450.709
363,2719555.959
364,2214062.572
365,1619015.295
366,1075522.066
367,656497.6158
368,372417.9268
369,198586.5094
370,100676.6573
371,49080.14718
372,23271.21674
373,10854.42029
374,5037.402188
375,2352.649399
376,1118.398386
377,547.346983
378,278.9291765
379,149.702248
380,85.58625097
381,52.71802476
382,35.38603026
383,26.17943622
384,21.5914897
385,20.05076156
386,20.95839129
387,24.53630061
388,32.01253623
389,46.31554012
390,73.93751083
391,129.5896008
392,248.1295593
393,516.446898
394,1162.645864
395,2816.953179
396,7309.000604
397,20207.76813
398,59237.46663
399,183201.1393
400,594770.2276
401,2016951.34
402,7108902.56
403,25912328.11
404,97194755.33
405,373291020.1
406,1460684299
407,5794354714
408,23186195027
409,93103571804
410,3.73E+11
411,1.48E+12
412,5.75E+12
413,2.18E+13
414,8.02E+13
415,2.84E+14
416,9.58E+14
417,3.06E+15
418,9.22E+15
419,2.59E+16
420,6.77E+16
421,1.63E+17
422,3.57E+17
423,7.11E+17
424,1.28E+18
425,2.05E+18
426,2.93E+18
427,3.68E+18
428,4.06E+18
429,3.89E+18
430,3.21E+18
431,2.27E+18
432,1.37E+18
433,6.98E+17
434,3.03E+17
435,1.13E+17
436,3.69E+16
437,1.06E+16
438,2.68E+15
439,6.12E+14
440,1.27E+14
441,2.41E+13
442,4.25E+12
443,7.02E+11
444,1.10E+11
445,16424193821
446,2376074994
447,335945303.2
448,46913271.04
449,6539249.866
450,919499.692
451,131811.4225
452,19467.88053
453,2993.883029
454,484.4934149
455,484.4934149
456,484.4934149
457,484.4934149
458,484.4934149
459,484.4934149
460,484.4934149
461,484.4934149
462,484.4934149
463,484.4934149
464,484.4934149
465,484.4934149
466,484.4934149
467,484.4934149
468,484.4934149
469,484.4934149
470,484.4934149
471,484.4934149
472,484.4934149
473,484.4934149
474,484.4934149
475,484.4934149
476,484.4934149
477,484.4934149
478,484.4934149
479,484.4934149
480,484.4934149
