"cumulative catch (tons per time step of saving). ex: if time step of saving is the year, then annual catches are saved"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
0.083333336,155.36868,25.301237,116.26601,950.51086,0.0,15.968473,0.0,261.0287,101.76419,413.89203,917.223,577.59296,1555.0803,956.1316,0.0,13.934375
0.16666667,158.08311,28.390413,119.57479,1033.8577,0.0,18.180204,0.0,263.16208,105.18799,409.82382,1083.8646,529.5979,1378.1423,956.9008,0.0,14.078665
0.25,160.73972,32.513657,122.717926,1117.5038,0.0,20.480095,0.0,261.95908,108.69863,406.16406,1231.5231,489.64682,1249.67,948.00464,0.0,14.229064
0.33333334,162.86557,37.7538,125.40695,1192.2249,0.0,22.864605,0.0,260.01102,112.455894,407.23813,1427.632,0.0,1181.8716,959.3634,0.0,14.387508
0.41666666,162.22461,43.059933,127.46644,1252.2133,0.0,25.256458,0.0,257.58725,116.64225,411.95868,1640.9307,0.0,1132.3131,1018.51495,76.329544,14.559752
0.5,157.21165,48.373158,130.1689,1294.55,0.0,27.928308,0.0,254.67612,121.96598,420.50266,1850.1125,0.0,1081.5109,1839.2103,79.06482,14.749334
0.5833333,153.6003,53.050274,133.63464,1347.639,0.0,31.299345,0.0,250.66219,127.19996,156.89165,1958.4298,0.0,1040.2411,2451.901,84.20572,14.877415
0.6666667,154.34702,56.655205,138.58359,1484.0809,0.0,35.358402,0.0,250.21948,131.18806,156.15997,1984.8174,0.0,989.9704,2483.899,89.19392,14.876426
0.75,155.43245,60.07369,150.51866,1617.8364,0.0,40.356297,0.0,256.6503,134.32483,158.91165,1965.0306,0.0,913.7322,2645.563,93.386086,14.879137
0.8333333,157.71292,63.315857,168.68793,1713.8192,0.0,48.081177,0.0,256.57025,136.1529,361.73328,1932.3507,3777.3735,822.6721,2855.6826,130.08617,14.885032
