"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Z) mortality rates per time step of saving and per size class. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Age","Mpred","Mstar","Mnat","F","Z","Mfor","Dis","Age"
0.083333336,0.0,2.3153952E-4,3.2133354E-10,16.922554,1.4541433E-4,0.0,0.0,9.9435565E-5,0.0
0.083333336,1.0,0.008382716,0.0,0.0027427573,0.13635866,0.0,0.0,0.0932612,0.0
0.083333336,2.0,0.0028828778,0.0,0.0025029376,0.13319546,0.0,0.0,0.09110214,0.0
0.083333336,3.0,0.0029469773,0.0,0.0024443865,0.13078508,0.0,0.0,0.0894539,0.0
0.083333336,4.0,0.001799254,0.0,0.0024123567,0.1292134,0.0,0.0,0.08837893,0.0
0.083333336,5.0,0.0016374085,0.0,0.0023724337,0.12710972,0.0,0.0,0.086939976,0.0
0.083333336,6.0,0.0011506083,0.0,0.0023714656,0.12712374,0.0,0.0,0.086949624,0.0
0.083333336,7.0,0.0016593531,0.0,0.0023713736,0.1271216,0.0,0.0,0.08694825,0.0
0.083333336,8.0,0.0014560217,0.0,0.0023707948,0.12711908,0.0,0.0,0.08694646,0.0
0.083333336,9.0,0.0016238516,0.0,0.0023597644,0.12648824,0.0,0.0,0.086515,0.0
0.083333336,10.0,0.0018723101,0.0,0.0023438695,0.1256303,0.0,0.0,0.08592819,0.0
0.083333336,11.0,0.0021129902,0.0,0.0023429452,0.12560025,0.0,0.0,0.085907646,0.0
0.083333336,12.0,0.0012581234,0.0,0.0023434844,0.1256147,0.0,0.0,0.08591742,0.0
0.083333336,13.0,9.732925E-4,0.0,0.0023427138,0.12561369,0.0,0.0,0.085917085,0.0
0.083333336,14.0,0.0017945865,0.0,0.0023419005,0.12561654,0.0,0.0,0.08591881,0.0
0.083333336,15.0,0.0022229631,0.0,0.002344718,0.12561545,0.0,0.0,0.085918136,0.0
0.083333336,16.0,0.0012826372,0.0,0.002343369,0.12561654,0.0,0.0,0.08591869,0.0
0.083333336,17.0,9.2984876E-4,0.0,0.0023433634,0.12561549,0.0,0.0,0.08591781,0.0
0.083333336,18.0,0.0013029834,0.0,0.0023438279,0.12561561,0.0,0.0,0.085918196,0.0
0.083333336,19.0,9.4475376E-4,0.0,0.0023435059,0.12561697,0.0,0.0,0.08591907,0.0
