"cumulative catch (tons per time step of saving). ex: if time step of saving is the year, then annual catches are saved"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
0.083333336,170.37991,24.084347,106.18229,633.5625,0.0,7.3645334,0.0,438.44028,106.473236,532.73285,1109.0929,16200.501,2591.2803,896.522,0.0,13.111654
0.16666667,173.11038,26.701801,102.526245,676.7422,0.0,8.416647,0.0,423.1881,106.32095,520.9805,1056.9688,13696.345,2247.2734,897.63367,0.0,13.240435
0.25,175.8108,29.617111,98.913155,698.01855,0.0,9.42346,0.0,428.33316,106.2959,508.61215,1011.52765,11584.367,1988.8359,898.41077,0.0,13.374963
0.33333334,178.0778,33.68771,95.48832,706.71277,0.0,9.868631,0.0,462.4451,106.23635,501.07227,1009.73047,0.0,1844.5581,903.9419,0.0,13.5168495
0.41666666,177.61603,38.26774,91.788666,703.1932,0.0,10.016746,0.0,543.6651,106.06008,500.90793,1045.6234,0.0,1745.2815,952.9982,69.53642,13.671349
0.5,172.72519,42.32124,88.45438,687.1051,0.0,10.141176,0.0,607.9643,105.76337,504.96143,1057.7628,0.0,1656.3479,1666.7046,74.23877,13.841753
0.5833333,169.30743,45.751472,86.301155,664.1383,0.0,10.263053,0.0,610.41614,105.29063,177.78128,1032.1808,0.0,1571.9718,2205.999,80.53581,13.95472
0.6666667,170.2864,48.3243,92.32371,639.4913,0.0,10.382358,0.0,594.66547,104.6343,174.35783,1007.74854,0.0,1481.3297,2166.344,86.38084,13.94674
0.75,171.70943,50.75871,124.94758,613.7995,0.0,10.49897,0.0,578.52563,105.18679,174.53111,977.0703,0.0,1383.663,2238.0903,91.51797,13.942257
0.8333333,174.38892,53.17534,146.80164,587.5133,0.0,10.612802,0.0,561.8407,113.259315,421.54892,936.60974,7609.809,1257.6758,2355.1,178.92715,13.940705
0.9166667,177.02419,55.709316,162.28258,560.8237,0.0,10.765866,0.0,544.10596,127.24651,409.20135,904.5906,6414.304,1130.7181,2368.3293,530.644,13.941805
1.0,179.67813,57.95515,171.48871,533.8027,0.0,11.608264,0.0,526.1376,140.36781,405.2734,873.1205,5730.869,1024.9069,2040.7079,798.5377,13.987132
1.0833334,230.07272,76.621414,243.29514,649.83594,0.0,17.895136,0.0,590.57806,173.31187,631.0507,1217.0972,7876.045,1503.5337,2294.16,0.0,20.176188
1.1666666,232.66914,79.32536,243.8548,611.5545,0.0,21.64586,0.0,568.95844,174.27448,625.10486,1133.4796,6696.585,1372.3732,2419.1711,0.0,20.446043
1.25,235.05368,81.88278,243.79005,658.2136,0.0,25.383713,0.0,576.1517,174.02733,618.1982,1051.2384,5737.8164,1271.104,2571.2354,0.0,20.748365
1.3333334,236.96805,84.48191,247.12837,707.8198,0.0,27.43282,0.0,693.52106,173.45123,614.31134,1016.7161,0.0,1200.1921,2812.1458,0.0,21.075754
1.4166666,235.11449,86.81863,247.652,856.0161,0.0,27.875433,0.0,898.3844,172.50021,611.901,962.3439,0.0,1143.8656,3120.9343,2331.3015,21.430761
1.5,227.23636,89.239716,252.3308,908.45355,0.0,28.310766,0.0,1099.8821,171.30902,610.8095,926.09467,0.0,1098.5996,3454.6816,2599.924,21.816502
1.5833334,221.27269,91.6043,261.4899,982.03534,0.0,28.736702,0.0,1184.1887,169.92989,232.10269,920.12476,0.0,1059.285,3832.0957,2945.2495,22.133177
1.6666666,221.20335,93.979095,300.7245,1173.6003,0.0,29.15272,0.0,1194.8655,168.46384,224.73413,991.2157,0.0,1004.26025,4261.9775,3291.9775,22.27613
1.75,221.6058,96.165985,321.24725,1277.5685,0.0,29.558598,0.0,1183.8375,168.50642,225.61473,1082.6187,0.0,950.92065,4519.0283,3571.6113,22.432882
1.8333334,223.6038,97.752655,355.94177,1328.0133,0.0,29.954185,0.0,1153.3871,175.06647,514.7427,1128.165,4413.446,892.0716,4566.3887,3797.4485,22.601297
1.9166666,225.44838,99.5215,398.98868,1316.508,0.0,30.804876,0.0,1119.0188,195.00217,498.46692,1165.6512,3579.7554,825.86383,4217.303,4003.047,22.780111
2.0,227.18364,100.92863,416.3006,1340.6355,0.0,33.966846,0.0,1088.7659,220.5352,490.0761,1180.7284,2949.3364,767.63776,3712.8796,4139.2773,23.027334
2.0833333,184.27797,81.67811,279.82596,1113.7167,0.0,29.5787,0.0,960.00714,202.2574,360.72412,945.01855,1927.258,543.7077,2798.023,0.0,14.268215
2.1666667,185.821,82.73271,281.02194,1247.4604,0.0,37.821507,0.0,929.90906,206.35114,355.2621,940.9379,1679.6725,515.1112,1435.1792,0.0,14.572611
2.25,187.30298,83.63004,280.54285,1318.648,0.0,44.352978,0.0,896.6029,210.38321,350.45694,933.4085,1482.9408,493.33224,790.879,0.0,14.891471
2.3333333,188.18109,84.70304,278.31976,1386.6614,0.0,47.78711,0.0,863.267,209.8039,347.5836,926.2792,0.0,474.3315,427.2718,0.0,15.227947
2.4166667,185.7489,85.567474,282.95047,1360.6835,0.0,49.060085,0.0,830.44366,208.9437,347.50607,951.99115,0.0,461.1346,393.40854,482.18863,15.584572
2.5,178.0258,86.22588,285.05374,1335.9679,0.0,50.051636,0.0,798.4442,207.4244,348.48535,953.359,0.0,447.72357,454.8385,175.25105,15.964292
2.5833333,171.93417,87.010056,289.30627,1311.0503,0.0,51.027077,0.0,766.7875,205.6376,140.94551,941.3175,0.0,436.48764,528.0831,203.05092,16.30638
2.6666667,171.11185,87.90844,318.17108,1325.8672,0.0,51.986862,0.0,734.906,203.84546,135.65797,929.43994,0.0,424.764,646.5367,232.43399,16.544605
2.75,170.76308,88.522285,355.13635,1450.9216,0.0,52.931515,0.0,703.6671,201.87328,136.19032,942.19727,0.0,409.45853,778.46924,262.5714,16.793577
2.8333333,171.95882,88.859375,375.955,1628.4951,0.0,53.85923,0.0,672.74506,199.27751,302.0974,916.42676,1093.9772,392.14026,864.42346,306.86984,17.05249
2.9166667,173.15308,89.045135,379.81958,1591.7983,0.0,56.784554,0.0,642.1227,195.98613,297.95294,901.46405,971.9429,376.00278,782.5028,385.92285,17.320957
3.0,174.35316,89.15528,378.8559,1845.6411,0.0,64.86737,0.0,612.3706,192.60837,298.62076,859.9499,887.59344,362.97003,704.8716,440.17047,17.634686
3.0833333,140.28114,70.43396,284.42865,1517.5652,0.0,62.66347,0.0,558.68915,170.78928,413.53915,987.8343,1172.6791,505.08533,510.88358,0.0,13.588749
3.1666667,141.34277,70.37957,276.0748,1486.373,0.0,83.274956,0.0,532.4612,168.03099,412.17853,940.29895,1045.4344,475.92838,359.64584,0.0,13.946838
3.25,142.44179,70.34009,262.66336,1536.8677,0.0,101.850464,0.0,507.35794,164.96585,409.8368,898.97266,913.98303,448.31284,163.53256,0.0,14.325671
3.3333333,143.09378,70.51779,252.83772,1623.4689,0.0,108.55767,0.0,482.9614,161.77759,406.98853,853.23553,0.0,425.02673,55.10151,0.0,14.722095
3.4166667,140.73753,70.68004,244.00183,1707.6439,0.0,111.11257,0.0,459.1321,157.97586,404.3511,813.771,0.0,410.67142,85.32175,291.33636,15.138534
3.5,133.4451,70.719475,239.8045,1743.9146,0.0,113.64067,0.0,437.158,154.21683,403.15433,773.6293,0.0,396.51642,177.05783,290.4859,15.575444
3.5833333,127.743614,70.81502,236.41525,2045.9869,0.0,116.13904,0.0,417.0925,150.35631,57.344597,729.5987,0.0,378.38846,327.28833,340.13907,15.984382
3.6666667,127.03714,71.063255,243.06703,2227.798,0.0,118.60489,0.0,397.72775,146.51103,14.003376,689.38184,0.0,358.20407,572.53796,385.8168,16.317698
3.75,126.82038,71.085236,244.07445,2360.0806,0.0,121.03664,0.0,378.31616,142.43802,3.7737072,646.58704,0.0,337.7704,981.2131,425.5712,16.661856
3.8333333,128.07793,70.85879,244.08861,2384.454,0.0,123.432106,0.0,359.41452,138.4619,306.62915,605.2973,623.6764,314.24945,1410.485,466.91797,17.016363
3.9166667,129.35753,70.43366,241.15224,2309.5237,0.0,125.792305,0.0,342.09027,134.26472,293.37604,564.35956,507.14407,296.70224,1605.1191,509.57162,17.379702
4.0,130.66342,70.17169,230.21039,2285.0513,0.0,128.10983,0.0,325.357,129.66052,287.9144,524.5379,425.30563,277.11655,1825.5183,544.835,17.780428
4.0833335,123.30887,65.55642,205.11397,2272.691,0.0,122.79214,0.0,257.20624,107.787224,200.53487,374.35452,249.32921,175.1117,1857.8041,0.0,17.342567
4.1666665,124.57861,65.177666,190.95,2206.8484,0.0,124.9136,0.0,245.8139,104.38907,196.94632,355.21698,218.32793,158.87553,1931.0684,0.0,17.840197
4.25,125.86878,64.81227,174.63676,2157.2847,0.0,126.99784,0.0,234.3415,100.76003,192.97974,335.50095,191.63531,148.27672,2015.2136,0.0,18.359972
4.3333335,126.68062,64.53393,165.54091,2111.901,0.0,129.05339,0.0,223.58595,97.314865,190.43942,317.91486,0.0,140.30505,2113.062,0.0,18.897825
4.4166665,124.3432,64.280334,157.92189,2073.0222,0.0,131.0745,0.0,213.2934,93.78085,187.53941,300.76434,0.0,131.72876,2256.1047,177.799,19.455862
